F72,F54,F53,F55,F25,F26,
3987,javax/security/auth/message/callback,apache,javax/security/auth/message/callback/PasswordValidationCallback.java,0,true,
17995,javax/servlet/http,apache,javax/servlet/http/HttpServletRequestWrapper.java,3201,true,
17995,javax/servlet/http,apache,javax/servlet/http/HttpServletResponseWrapper.java,3201,true,
17995,javax/servlet/http,apache,javax/servlet/http/HttpServletResponseWrapper.java,3201,true,
17995,javax/servlet/jsp/tagext,apache,javax/servlet/jsp/tagext/TagInfo.java,3201,true,
17995,javax/servlet/jsp/tagext,apache,javax/servlet/jsp/tagext/TagLibraryInfo.java,3201,true,
8944,javax/websocket,apache,javax/websocket/SendResult.java,770,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3201,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3201,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3201,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3201,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3201,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3201,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/ValidatorTask.java,3201,true,
4879,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorConditionBase.java,114,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,3201,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,3201,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/DigestAuthenticator.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/DigestAuthenticator.java,3201,true,
14888,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/FormAuthenticator.java,1882,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOn.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOn.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOn.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnEntry.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnEntry.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnEntry.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnEntry.java,3201,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnEntry.java,3201,true,
4029,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnSessionKey.java,15,true,
4029,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnSessionKey.java,15,true,
11836,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SpnegoAuthenticator.java,1373,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Connector.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteAdapter.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteAdapter.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteAdapter.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteReader.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Response.java,3201,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Response.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationDispatcher.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationDispatcher.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationDispatcher.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3201,true,
3987,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationPushBuilder.java,0,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3201,true,
15179,org/apache/catalina/core,apache,org/apache/catalina/core/AsyncContextImpl.java,1972,true,
15179,org/apache/catalina/core,apache,org/apache/catalina/core/AsyncContextImpl.java,1972,true,
15179,org/apache/catalina/core,apache,org/apache/catalina/core/AsyncContextImpl.java,1972,true,
13234,org/apache/catalina/core,apache,org/apache/catalina/core/ContainerBase.java,1592,true,
17066,org/apache/catalina/core,apache,org/apache/catalina/core/DefaultInstanceManager.java,2774,true,
17066,org/apache/catalina/core,apache,org/apache/catalina/core/DefaultInstanceManager.java,2774,true,
17066,org/apache/catalina/core,apache,org/apache/catalina/core/DefaultInstanceManager.java,2774,true,
17066,org/apache/catalina/core,apache,org/apache/catalina/core/DefaultInstanceManager.java,2774,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/NamingContextListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/NamingContextListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/NamingContextListener.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardContext.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardHost.java,3201,true,
14888,org/apache/catalina/core,apache,org/apache/catalina/core/StandardHostValve.java,1882,true,
10746,org/apache/catalina/core,apache,org/apache/catalina/core/StandardServer.java,1166,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardService.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/StandardWrapper.java,3201,true,
7403,org/apache/catalina/deploy,apache,org/apache/catalina/deploy/NamingResourcesImpl.java,541,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
7732,org/apache/catalina/filters,apache,org/apache/catalina/filters/CorsFilter.java,576,true,
13745,org/apache/catalina/filters,apache,org/apache/catalina/filters/CsrfPreventionFilter.java,1700,true,
13393,org/apache/catalina/filters,apache,org/apache/catalina/filters/ExpiresFilter.java,1631,true,
13393,org/apache/catalina/filters,apache,org/apache/catalina/filters/ExpiresFilter.java,1631,true,
10625,org/apache/catalina/filters,apache,org/apache/catalina/filters/FailedRequestFilter.java,1150,true,
14871,org/apache/catalina/filters,apache,org/apache/catalina/filters/RemoteIpFilter.java,1882,true,
15147,org/apache/catalina/filters,apache,org/apache/catalina/filters/RequestDumperFilter.java,1961,true,
17488,org/apache/catalina/ha/authenticator,apache,org/apache/catalina/ha/authenticator/ClusterSingleSignOn.java,2948,true,
15673,org/apache/catalina/ha/backend,apache,org/apache/catalina/ha/backend/CollectedInfo.java,2093,true,
15661,org/apache/catalina/ha/backend,apache,org/apache/catalina/ha/backend/MultiCastSender.java,2092,true,
15655,org/apache/catalina/ha/backend,apache,org/apache/catalina/ha/backend/TcpSender.java,2092,true,
15655,org/apache/catalina/ha/backend,apache,org/apache/catalina/ha/backend/TcpSender.java,2092,true,
15655,org/apache/catalina/ha/backend,apache,org/apache/catalina/ha/backend/TcpSender.java,2092,true,
17784,org/apache/catalina/ha/context,apache,org/apache/catalina/ha/context/ReplicatedContext.java,3053,true,
17784,org/apache/catalina/ha/context,apache,org/apache/catalina/ha/context/ReplicatedContext.java,3053,true,
17784,org/apache/catalina/ha/context,apache,org/apache/catalina/ha/context/ReplicatedContext.java,3053,true,
17784,org/apache/catalina/ha/context,apache,org/apache/catalina/ha/context/ReplicatedContext.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FarmWarDeployer.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FarmWarDeployer.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FarmWarDeployer.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FarmWarDeployer.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FileMessage.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FileMessage.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FileMessage.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FileMessageFactory.java,3053,true,
17784,org/apache/catalina/ha/deploy,apache,org/apache/catalina/ha/deploy/FileMessageFactory.java,3053,true,
17784,org/apache/catalina/ha/session,apache,org/apache/catalina/ha/session/DeltaManager.java,3053,true,
17784,org/apache/catalina/ha/session,apache,org/apache/catalina/ha/session/DeltaManager.java,3053,true,
17784,org/apache/catalina/ha/session,apache,org/apache/catalina/ha/session/DeltaManager.java,3053,true,
17784,org/apache/catalina/ha/session,apache,org/apache/catalina/ha/session/DeltaManager.java,3053,true,
17784,org/apache/catalina/ha/session,apache,org/apache/catalina/ha/session/DeltaManager.java,3053,true,
