F72,F54,F53,F55,F25,F26,
4669,javax/security/auth/message/callback,apache,javax/security/auth/message/callback/PasswordValidationCallback.java,0,true,
17995,javax/servlet/http,apache,javax/servlet/http/HttpServletRequestWrapper.java,3109,true,
17995,javax/servlet/http,apache,javax/servlet/http/HttpServletResponseWrapper.java,3109,true,
17995,javax/servlet/http,apache,javax/servlet/http/HttpServletResponseWrapper.java,3109,true,
17995,javax/servlet/jsp/tagext,apache,javax/servlet/jsp/tagext/TagInfo.java,3109,true,
17995,javax/servlet/jsp/tagext,apache,javax/servlet/jsp/tagext/TagLibraryInfo.java,3109,true,
8944,javax/websocket,apache,javax/websocket/SendResult.java,678,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3109,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3109,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3109,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/AbstractCatalinaTask.java,3109,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3109,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3109,true,
17995,org/apache/catalina/ant,apache,org/apache/catalina/ant/ValidatorTask.java,3109,true,
4879,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorConditionBase.java,22,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,3109,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,3109,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,true,
17995,org/apache/catalina/ant/jmx,apache,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/AuthenticatorBase.java,3109,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/DigestAuthenticator.java,3109,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/DigestAuthenticator.java,3109,true,
14888,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/FormAuthenticator.java,1790,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOn.java,3109,true,
17995,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnEntry.java,3109,true,
4669,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnSessionKey.java,0,true,
4669,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SingleSignOnSessionKey.java,0,true,
11836,org/apache/catalina/authenticator,apache,org/apache/catalina/authenticator/SpnegoAuthenticator.java,1281,true,
17751,org/apache/catalina/connector,apache,org/apache/catalina/connector/CometEventImpl.java,2939,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Connector.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteAdapter.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteAdapter.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteAdapter.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/CoyoteReader.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/InputBuffer.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/InputBuffer.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/InputBuffer.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Request.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Response.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Response.java,3109,true,
17995,org/apache/catalina/connector,apache,org/apache/catalina/connector/Response.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationContextFacade.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationDispatcher.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationDispatcher.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationDispatcher.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationFilterFactory.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationHttpRequest.java,3109,true,
4669,org/apache/catalina/core,apache,org/apache/catalina/core/ApplicationPushBuilder.java,0,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
17995,org/apache/catalina/core,apache,org/apache/catalina/core/AprLifecycleListener.java,3109,true,
