F72,F54,F53,F55,F25,F26,
10814,org/apache/cassandra,cass,org/apache/cassandra/AbstractSerializationsTester.java,1620,true,
10814,org/apache/cassandra,cass,org/apache/cassandra/AbstractSerializationsTester.java,1620,true,
10896,org/apache/cassandra,cass,org/apache/cassandra/EmbeddedServer.java,1629,true,
10896,org/apache/cassandra,cass,org/apache/cassandra/EmbeddedServer.java,1629,true,
6533,org/apache/cassandra,cass,org/apache/cassandra/MethodComparator.java,848,true,
6533,org/apache/cassandra,cass,org/apache/cassandra/MethodComparator.java,848,true,
6533,org/apache/cassandra,cass,org/apache/cassandra/MethodComparator.java,848,true,
4011,org/apache/cassandra,cass,org/apache/cassandra/OffsetAwareConfigurationLoader.java,372,true,
4653,org/apache/cassandra,cass,org/apache/cassandra/SchemaLoader.java,484,true,
4653,org/apache/cassandra,cass,org/apache/cassandra/SchemaLoader.java,484,true,
5999,org/apache/cassandra,cass,org/apache/cassandra/Util.java,744,true,
12664,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/AllowAllAuthenticator.java,1991,true,
12664,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/AllowAllAuthenticator.java,1991,true,
3094,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/Auth.java,169,true,
3003,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/DataResource.java,147,true,
6607,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/PasswordAuthenticator.java,868,true,
2243,org/apache/cassandra/batchlog,cass,org/apache/cassandra/batchlog/BatchlogManager.java,0,true,
3072,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/AutoSavingCache.java,162,true,
4033,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CacheProviderTest.java,377,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,477,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,477,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,477,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,477,true,
2909,org/apache/cassandra/io/util,cass,org/apache/cassandra/io/util/Memory.java,120,true,
7074,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/RefCountedMemory.java,979,true,
2282,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/SerializingCacheProvider.java,3,true,
2282,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/SerializingCacheProvider.java,3,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,746,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliCompiler.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliCompiler.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2313,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1221,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1221,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1221,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1221,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1221,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1221,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliOptions.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliOptions.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2313,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2313,true,
