F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
13,62,8280,2,0,1113,3,155,0.36621454993834773,788,726,0.9213197969543148,1.0,9,1,
6,62,8280,2,8,1113,2,155,0.9771886559802713,788,726,0.9213197969543148,0.8333333333333334,0,1,
15,62,8280,2,8,1113,3,155,0.48273736128236744,788,726,0.9213197969543148,0.6309523809523809,0,0,
14,62,8280,2,10,1113,3,155,0.1337854500616523,788,726,0.9213197969543148,0.7169312169312169,0,0,
22,62,8280,2,12,1113,7,155,0.7527743526510481,788,726,0.9213197969543148,0.22727272727272727,0,0,
13,62,8280,2,8,1113,3,155,0.36189889025893957,788,726,0.9213197969543148,0.23076923076923078,9,1,
13,62,8280,2,0,1113,3,155,0.36621454993834773,788,726,0.9213197969543148,1.0,9,1,
26,9,8280,2,0,1113,1,155,0.8809523809523809,154,34,0.22077922077922077,1.0,29,1,
3,22,8280,1,8,1113,1,155,0.7789203084832905,202,159,0.7871287128712872,0.6666666666666666,0,0,
3,22,8280,1,6,1113,1,155,0.33033419023136246,202,159,0.7871287128712872,0.8333333333333334,0,0,
26,22,8280,1,0,1113,1,155,0.5912596401028277,202,159,0.7871287128712872,1.0,2,1,
26,22,8280,1,0,1113,1,155,0.5655526992287918,202,159,0.7871287128712872,1.0,2,1,
24,10,8280,1,16,1113,2,155,0.9005847953216374,118,33,0.2796610169491525,0.3333333333333333,5,1,
96,10,8280,1,14,1113,5,155,0.9035087719298246,118,33,0.2796610169491525,0.0859375,5,0,
0,125,8280,3,6,1113,1,155,0.05415162454873646,978,1344,1.3742331288343559,1.0,0,1,
0,29,8280,3,7,1113,1,155,0.08458646616541353,242,235,0.9710743801652892,1.0,0,1,
0,29,8280,1,5,1113,1,155,0.17671517671517672,174,268,1.5402298850574712,1.0,0,1,
46,11,8280,3,8,1113,1,155,0.5534591194968553,126,156,1.2380952380952381,0.08695652173913043,10,151,
3,11,8280,3,8,1113,1,155,0.34591194968553457,126,156,1.2380952380952381,0.6666666666666666,0,1,
3,11,8280,3,8,1113,1,155,0.3113207547169811,126,156,1.2380952380952381,0.6666666666666666,0,1,
23,11,8280,3,16,1113,1,155,0.6163522012578616,126,156,1.2380952380952381,0.6956521739130435,10,152,
44,37,8280,3,12,1113,1,155,0.5481418918918919,263,271,1.0304182509505704,0.2159090909090909,0,0,
5,37,8280,3,8,1113,1,155,0.8175675675675675,263,271,1.0304182509505704,0.4,0,1,
3,37,8280,3,8,1113,1,155,0.38344594594594594,263,271,1.0304182509505704,0.6666666666666666,0,1,
3,37,8280,3,8,1113,1,155,0.3277027027027027,263,271,1.0304182509505704,0.6666666666666666,1,1,
3,46,8280,1,8,1113,1,155,0.45776566757493187,624,404,0.6474358974358975,0.6666666666666666,0,1,
20,46,8280,1,8,1113,5,155,0.40236148955495005,624,404,0.6474358974358975,0.95,0,1,
20,46,8280,1,8,1113,5,155,0.37693006357856496,624,404,0.6474358974358975,0.95,11,1,
9,5,8280,1,8,1113,1,155,0.9078947368421053,39,28,0.717948717948718,0.3333333333333333,8,1,
3,20,8280,1,8,1113,1,155,0.29210526315789476,177,167,0.943502824858757,0.6666666666666666,0,1,
3,20,8280,1,8,1113,1,155,0.2657894736842105,177,167,0.943502824858757,0.6666666666666666,2,4,
0,2,8280,2,12,1113,1,155,0.7012987012987013,51,17,0.3333333333333333,1.0,0,1,
5,10,8280,3,8,1113,1,155,0.6907630522088354,106,118,1.1132075471698113,0.4,0,1,
5,10,8280,3,8,1113,1,155,0.7469879518072289,106,118,1.1132075471698113,0.4,2,1,
351,35,8280,2,8,1113,64,155,0.7027195027195028,447,203,0.4541387024608501,0.06984969053934571,0,0,
39,35,8280,2,0,1113,8,155,0.6811188811188811,447,203,0.4541387024608501,1.0,0,1,
8,35,8280,2,12,1113,2,155,0.15804195804195803,447,203,0.4541387024608501,0.5,0,1,
14,35,8280,2,8,1113,2,155,0.2783216783216783,447,203,0.4541387024608501,0.21428571428571427,0,1,
14,35,8280,2,8,1113,2,155,0.3048951048951049,447,203,0.4541387024608501,0.21428571428571427,0,1,
132,35,8280,2,14,1113,25,155,0.862937062937063,447,203,0.4541387024608501,0.3787878787878788,33,0,
13,71,8280,1,0,1113,4,155,0.9710526315789474,879,873,0.9931740614334471,1.0,0,1,
12,71,8280,1,0,1113,4,155,0.8068421052631579,879,873,0.9931740614334471,1.0,0,1,
12,71,8280,1,0,1113,4,155,0.7315789473684211,879,873,0.9931740614334471,1.0,0,1,
3,71,8280,1,8,1113,1,155,0.42736842105263156,879,873,0.9931740614334471,0.6666666666666666,0,1,
0,71,8280,1,16,1113,1,155,0.4094736842105263,879,873,0.9931740614334471,1.0,0,1,
0,71,8280,1,21,1113,1,155,0.4589473684210526,879,873,0.9931740614334471,1.0,0,1,
0,71,8280,1,4,1113,1,155,0.07842105263157895,879,873,0.9931740614334471,1.0,0,1,
3,71,8280,1,8,1113,1,155,0.3989473684210526,879,873,0.9931740614334471,0.6666666666666666,0,0,
3,71,8280,1,6,1113,1,155,0.39052631578947367,879,873,0.9931740614334471,0.8333333333333334,0,0,
3,71,8280,1,6,1113,1,155,0.19052631578947368,879,873,0.9931740614334471,0.8333333333333334,0,1,
8,31,8280,1,8,1113,1,155,0.8656462585034014,474,48,0.10126582278481013,0.5,0,1,
14,31,8280,1,0,1113,2,155,0.7312925170068028,474,48,0.10126582278481013,1.0,0,1,
52,31,8280,1,16,1113,10,155,0.5476190476190477,474,48,0.10126582278481013,0.9230769230769231,29,1,
12,3,8280,1,16,1113,2,155,0.5795454545454546,38,38,1.0,0.3333333333333333,0,1,
76,43,8280,20,10,1113,11,155,0.22750716332378224,981,659,0.6717635066258919,0.21710526315789475,0,0,
0,43,8280,20,0,1113,1,155,0.6636103151862465,981,659,0.6717635066258919,1.0,0,1,
0,43,8280,20,0,1113,1,155,0.6189111747851003,981,659,0.6717635066258919,1.0,0,1,
10,59,8280,1,12,1113,1,155,0.1349862258953168,572,70,0.12237762237762238,0.6,0,1,
21,59,8280,1,0,1113,2,155,0.7534435261707989,572,70,0.12237762237762238,1.0,0,1,
21,59,8280,1,0,1113,2,155,0.7479338842975206,572,70,0.12237762237762238,1.0,0,1,
42,59,8280,1,0,1113,3,155,0.743801652892562,572,70,0.12237762237762238,1.0,0,0,
42,59,8280,1,0,1113,3,155,0.7245179063360881,572,70,0.12237762237762238,1.0,0,0,
21,59,8280,1,0,1113,2,155,0.7506887052341598,572,70,0.12237762237762238,1.0,0,1,
3,59,8280,1,8,1113,1,155,0.3856749311294766,572,70,0.12237762237762238,0.6666666666666666,0,1,
3,10,8280,1,8,1113,1,155,0.505586592178771,66,92,1.393939393939394,0.6666666666666666,0,0,
196,33,8280,2,20,1113,56,155,0.27107061503416857,814,374,0.4594594594594595,0.1989795918367347,0,1,
226,33,8280,2,16,1113,43,155,0.6017463933181473,814,374,0.4594594594594595,0.13495575221238937,0,0,
24,33,8280,2,0,1113,2,155,0.8238420652999241,814,374,0.4594594594594595,1.0,0,1,
33,33,8280,2,12,1113,8,155,0.9772209567198178,814,374,0.4594594594594595,0.15151515151515152,0,1,
11,125,8280,3,8,1113,3,155,0.8002406738868832,978,1344,1.3742331288343559,0.18181818181818182,0,1,
3,125,8280,3,8,1113,1,155,0.8082631367829923,978,1344,1.3742331288343559,0.6666666666666666,0,1,
3,125,8280,3,8,1113,1,155,0.46530284797432814,978,1344,1.3742331288343559,0.6666666666666666,0,1,
36,125,8280,3,8,1113,7,155,0.7789811472121941,978,1344,1.3742331288343559,0.8611111111111112,0,1,
66,125,8280,3,0,1113,17,155,0.7406738868832732,978,1344,1.3742331288343559,1.0,0,0,
36,125,8280,3,0,1113,7,155,0.7765744083433614,978,1344,1.3742331288343559,1.0,0,1,
