F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
95,0.0013456469243672696,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,29,5,5,39,64137,0.01838378618992083,23523,3,24,4,0.013055142416955467,7,1649,0,599,265,1,2513,1050,0.11437850028339801,383665,215082,
95,0.0013456469243672696,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,29,5,5,39,64137,0.01838378618992083,23523,3,24,4,0.013055142416955467,7,1649,0,599,265,1,2513,1050,0.11437850028339801,383665,215082,
95,0.0,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,67,64,0,131,64137,0.01838378618992083,23523,0,3,0,0.017035348065970738,0,1649,0,599,265,0,2513,1050,0.11437850028339801,383665,215082,
95,0.0,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,67,64,0,131,64137,0.01838378618992083,23523,0,3,0,0.017035348065970738,0,1649,0,599,265,0,2513,1050,0.11437850028339801,383665,215082,
95,0.0,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,140,3,0,143,64137,0.01838378618992083,23523,0,137,0,0.4198987453224741,0,1649,0,599,265,0,2513,1050,0.11437850028339801,383665,215082,
95,0.0,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,140,3,0,143,64137,0.01838378618992083,23523,0,137,0,0.4198987453224741,0,1649,0,599,265,0,2513,1050,0.11437850028339801,383665,215082,
95,0.0,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,140,3,0,143,64137,0.01838378618992083,23523,0,137,0,0.4198987453224741,0,1649,0,599,265,0,2513,1050,0.11437850028339801,383665,215082,
95,1.644736842105263E-4,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,1,0,0,1,64137,0.01838378618992083,23523,0,1,1,1.644736842105263E-4,1,1649,0,599,265,1,2513,1050,0.11437850028339801,383665,215082,
95,0.01190844082965642,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,501,390,253,1144,64137,0.01838378618992083,23523,46,111,52,0.041734120522370126,107,1649,9,599,265,6,2513,1050,0.11437850028339801,383665,215082,
95,0.01190844082965642,9,86,9,190,35836,42909,634583,0.007632146417612876,168583,1842,0.051400194328452505,19386,501,390,253,1144,64137,0.01838378618992083,23523,46,111,52,0.041734120522370126,107,1649,9,599,265,6,2513,1050,0.11437850028339801,383665,215082,
