F72,F54,F53,F55,F25,F26,
10814,org/apache/cassandra,apache,org/apache/cassandra/AbstractSerializationsTester.java,1710,true,
10814,org/apache/cassandra,apache,org/apache/cassandra/AbstractSerializationsTester.java,1710,true,
10896,org/apache/cassandra,apache,org/apache/cassandra/EmbeddedServer.java,1719,true,
10896,org/apache/cassandra,apache,org/apache/cassandra/EmbeddedServer.java,1719,true,
6533,org/apache/cassandra,apache,org/apache/cassandra/MethodComparator.java,938,true,
6533,org/apache/cassandra,apache,org/apache/cassandra/MethodComparator.java,938,true,
6533,org/apache/cassandra,apache,org/apache/cassandra/MethodComparator.java,938,true,
4011,org/apache/cassandra,apache,org/apache/cassandra/OffsetAwareConfigurationLoader.java,462,true,
1898,org/apache/cassandra,apache,org/apache/cassandra/SchemaLoader.java,33,true,
1898,org/apache/cassandra,apache,org/apache/cassandra/SchemaLoader.java,33,true,
5999,org/apache/cassandra,apache,org/apache/cassandra/Util.java,834,true,
12664,org/apache/cassandra/auth,apache,org/apache/cassandra/auth/AllowAllAuthenticator.java,2081,true,
12664,org/apache/cassandra/auth,apache,org/apache/cassandra/auth/AllowAllAuthenticator.java,2081,true,
3094,org/apache/cassandra/auth,apache,org/apache/cassandra/auth/Auth.java,259,true,
3003,org/apache/cassandra/auth,apache,org/apache/cassandra/auth/DataResource.java,237,true,
6607,org/apache/cassandra/auth,apache,org/apache/cassandra/auth/PasswordAuthenticator.java,958,true,
1874,org/apache/cassandra/batchlog,apache,org/apache/cassandra/batchlog/BatchlogManager.java,29,true,
1746,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/AutoSavingCache.java,8,true,
4033,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/CacheProviderTest.java,467,true,
4626,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/CachingOptions.java,567,true,
4626,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/CachingOptions.java,567,true,
4626,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/CachingOptions.java,567,true,
4626,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/CachingOptions.java,567,true,
2909,org/apache/cassandra/io/util,apache,org/apache/cassandra/io/util/Memory.java,210,true,
7074,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/RefCountedMemory.java,1069,true,
2282,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/SerializingCacheProvider.java,93,true,
2282,org/apache/cassandra/cache,apache,org/apache/cassandra/cache/SerializingCacheProvider.java,93,true,
6009,org/apache/cassandra/cli,apache,org/apache/cassandra/cli/CliClient.java,836,true,
