F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
17,2,MALICIOUS_CODE,0.00525328330206379,MS_MUTABLE_COLLECTION_PKGPROTECT,18,2,0,8.722421754746024E-4,1.026167265264238E-4,0.0,
17,2,BAD_PRACTICE,0.014634146341463415,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,8.722421754746024E-4,1.026167265264238E-4,5.13083632632119E-5,
17,2,MALICIOUS_CODE,0.00375234521575985,MS_PKGPROTECT,18,2,0,8.722421754746024E-4,1.026167265264238E-4,0.0,
17,2,STYLE,0.0697936210131332,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,1,8.722421754746024E-4,1.026167265264238E-4,5.13083632632119E-5,
17,3,I18N,0.03864915572232645,DM_DEFAULT_ENCODING,19,1,1,8.722421754746024E-4,1.539250897896357E-4,5.13083632632119E-5,
17,3,BAD_PRACTICE,0.017636022514071294,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,8.722421754746024E-4,1.539250897896357E-4,0.0,
17,3,BAD_PRACTICE,0.00450281425891182,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,8.722421754746024E-4,1.539250897896357E-4,5.13083632632119E-5,
17,1,PERFORMANCE,0.00375234521575985,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,8.722421754746024E-4,5.13083632632119E-5,5.13083632632119E-5,
17,2,PERFORMANCE,7.5046904315197E-4,DM_GC,16,1,1,8.722421754746024E-4,1.026167265264238E-4,5.13083632632119E-5,
17,2,STYLE,0.007129455909943715,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,8.722421754746024E-4,1.026167265264238E-4,5.13083632632119E-5,
17,1,STYLE,0.03902439024390244,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,8.722421754746024E-4,5.13083632632119E-5,5.13083632632119E-5,
10,2,BAD_PRACTICE,0.0075046904315197,NM_CONFUSING,19,3,0,5.13083632632119E-4,1.026167265264238E-4,2.565418163160595E-5,
