F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
6,11,18600,5,7,1850,1,120,0.4438976377952756,461,20,0.04338394793926247,0.6666666666666666,0,0,
0,11,18600,5,14,1850,1,120,0.889763779527559,461,20,0.04338394793926247,1.0,0,1,
14,233,18600,1,12,1850,5,120,0.4212081418253447,2135,3702,1.7339578454332554,0.6428571428571429,0,1,
14,233,18600,1,12,1850,5,120,0.4551871306631648,2135,3702,1.7339578454332554,0.6428571428571429,0,1,
17,233,18600,1,12,1850,6,120,0.43696651346027576,2135,3702,1.7339578454332554,0.7058823529411765,0,1,
17,233,18600,1,12,1850,6,120,0.46257386736703876,2135,3702,1.7339578454332554,0.7058823529411765,0,1,
6,233,18600,1,12,1850,2,120,0.06631648063033486,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.06369008535784636,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.06894287590282337,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.07156927117531188,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.058437294812869335,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.05581089954038083,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.05318450426789232,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.06106369008535785,2135,3702,1.7339578454332554,0.5,0,1,
6,233,18600,1,12,1850,2,120,0.07419566644780039,2135,3702,1.7339578454332554,0.5,0,1,
18,233,18600,1,12,1850,5,120,0.17662508207485225,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
18,233,18600,1,12,1850,5,120,0.170059093893631,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
18,233,18600,1,12,1850,5,120,0.18319107025607353,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
18,233,18600,1,12,1850,5,120,0.18975705843729482,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
18,233,18600,1,12,1850,5,120,0.15692711753118843,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
18,233,18600,1,12,1850,5,120,0.15036112934996718,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
20,233,18600,1,12,1850,5,120,0.14313854235062376,2135,3702,1.7339578454332554,0.15,0,1,
18,233,18600,1,12,1850,5,120,0.16349310571240971,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
18,233,18600,1,12,1850,5,120,0.1963230466185161,2135,3702,1.7339578454332554,0.16666666666666666,0,1,
13,233,18600,1,12,1850,4,120,0.5375902823374918,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.49294156270518713,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.548752462245568,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.5599146421536442,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.5152659225213395,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.5041037426132633,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.5264281024294156,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.5710768220617203,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
13,233,18600,1,12,1850,4,120,0.5638542350623769,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.5674655285620486,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
13,233,18600,1,12,1850,4,120,0.5303676953381484,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.5339789888378201,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
13,233,18600,1,12,1850,4,120,0.4857189757058437,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.4893302692055154,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
13,233,18600,1,12,1850,4,120,0.5415298752462245,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.5451411687458962,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
13,233,18600,1,12,1850,4,120,0.5526920551543008,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.5563033486539725,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
13,233,18600,1,12,1850,4,120,0.5080433355219961,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.5116546290216678,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
13,233,18600,1,12,1850,4,120,0.4968811556139199,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.5004924491135916,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
13,233,18600,1,12,1850,4,120,0.5192055154300722,2135,3702,1.7339578454332554,0.23076923076923078,0,1,
14,233,18600,1,12,1850,4,120,0.5228168089297439,2135,3702,1.7339578454332554,0.21428571428571427,0,1,
12,13,18600,1,15,1850,1,120,0.07679738562091504,509,43,0.08447937131630648,0.5833333333333334,0,1,
