F72,F54,F53,F55,F25,F26,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3653,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3653,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3653,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3653,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3653,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3653,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3653,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2882,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Target.java,4370,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Task.java,4370,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/BuildFileTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/BuildFileTest.java,2882,true,
8127,org/apache/tools/ant,apache,org/apache/tools/ant/ComponentHelper.java,3283,true,
8127,org/apache/tools/ant,apache,org/apache/tools/ant/ComponentHelper.java,3283,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
11125,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLogger.java,3667,true,
11125,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLogger.java,3667,true,
1741,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLoggerTest.java,874,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/DemuxOutputStream.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/DemuxOutputStream.java,2882,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3462,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3462,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3462,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3462,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3462,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3462,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3668,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3824,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3824,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3824,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3824,true,
6392,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelper.java,2888,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2882,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2882,true,
8110,org/apache/tools/ant,apache,org/apache/tools/ant/LoaderRefTest.java,3281,true,
13392,org/apache/tools/ant,apache,org/apache/tools/ant/Location.java,4266,true,
13392,org/apache/tools/ant,apache,org/apache/tools/ant/Location.java,4266,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4370,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4370,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4370,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4370,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4370,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3476,true,
3279,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectComponentTest.java,1852,true,
6392,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectHelper.java,2888,true,
1612,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectHelperRepository.java,828,true,
1612,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectHelperRepository.java,828,true,
1612,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectHelperRepository.java,828,true,
1612,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectHelperRepository.java,828,true,
1612,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectHelperRepository.java,828,true,
13101,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectTest.java,4135,true,
13101,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectTest.java,4135,true,
13101,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectTest.java,4135,true,
