F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
3,27,520,1,8,53,1,7,0.15689149560117302,404,167,0.41336633663366334,0.6666666666666666,0,1,
14,27,520,1,8,53,1,7,0.33284457478005863,404,167,0.41336633663366334,0.35714285714285715,0,1,
14,27,520,1,8,53,1,7,0.3284457478005865,404,167,0.41336633663366334,0.14285714285714285,0,1,
13,8,67,1,0,8,2,1,0.9666666666666667,103,31,0.30097087378640774,1.0,8,1,
117,22,1016,5,0,42,21,13,0.342512908777969,941,126,0.1339001062699256,1.0,0,1,
29,22,1016,5,12,42,5,13,0.9061962134251291,941,126,0.1339001062699256,0.41379310344827586,0,1,
0,22,1016,5,18,42,1,13,0.26161790017211706,941,126,0.1339001062699256,1.0,0,1,
0,22,1016,5,22,42,1,13,0.8614457831325302,941,126,0.1339001062699256,1.0,0,1,
33,7,1016,1,12,42,6,13,0.8054187192118226,246,123,0.5,0.9393939393939394,0,1,
23,7,1016,1,12,42,4,13,0.39901477832512317,246,123,0.5,0.2608695652173913,13,1,
0,1,1541,1,8,193,1,24,0.5087719298245614,35,17,0.4857142857142857,1.0,0,1,
3,6,1541,1,8,193,1,24,0.8909774436090225,77,35,0.45454545454545453,0.6666666666666666,0,0,
0,14,1541,1,9,193,1,24,0.19811320754716982,149,38,0.2550335570469799,1.0,0,1,
0,2,1541,1,7,193,1,24,0.4520547945205479,31,34,1.096774193548387,1.0,0,1,
83,19,1541,1,16,193,12,24,0.39361702127659576,200,126,0.63,0.6867469879518072,0,1,
20,19,1541,1,16,193,3,24,0.5319148936170213,200,126,0.63,0.3,0,1,
3,19,1541,1,6,193,1,24,0.5651595744680851,200,126,0.63,0.8333333333333334,0,0,
166,19,1541,1,0,193,23,24,0.39893617021276595,200,126,0.63,1.0,0,0,
0,19,1541,1,7,193,1,24,0.13031914893617022,200,126,0.63,1.0,0,1,
0,1,1541,1,8,193,1,24,0.55,36,17,0.4722222222222222,1.0,0,1,
0,4,1541,1,5,193,1,24,0.36607142857142855,60,31,0.5166666666666667,1.0,0,1,
0,40,1541,1,6,193,1,24,0.08823529411764706,375,83,0.22133333333333333,1.0,0,1,
0,25,1541,1,4,193,1,24,0.3051948051948052,104,19,0.18269230769230768,1.0,0,1,
0,19,1541,1,6,193,1,24,0.14522821576763487,147,52,0.35374149659863946,1.0,0,1,
24,2,1541,2,0,193,2,24,0.696969696969697,53,33,0.6226415094339622,1.0,0,1,
0,2,1541,2,6,193,1,24,0.37373737373737376,53,33,0.6226415094339622,1.0,0,1,
0,5,1541,2,6,193,1,24,0.205607476635514,117,57,0.48717948717948717,1.0,0,1,
3,21,1541,1,6,193,1,24,0.7557251908396947,140,87,0.6214285714285714,0.8333333333333334,0,0,
0,21,1541,1,5,193,1,24,0.16793893129770993,140,87,0.6214285714285714,1.0,0,1,
49,11,1278,4,8,116,14,21,0.5011547344110855,258,104,0.40310077519379844,0.061224489795918366,35,1,
26,14,1278,1,8,116,6,21,0.47297297297297297,243,72,0.2962962962962963,0.11538461538461539,0,1,
288,14,1278,1,9,116,33,21,0.372972972972973,243,72,0.2962962962962963,0.08940972222222222,24,0,
5,7,1278,1,8,116,1,21,0.6302521008403361,61,33,0.5409836065573771,0.6,0,1,
8,7,1278,1,8,116,2,21,0.8991596638655462,61,33,0.5409836065573771,0.875,4,1,
21,10,1278,4,8,116,6,21,0.8,184,21,0.11413043478260869,0.14285714285714285,0,1,
15,10,1278,4,8,116,3,21,0.904,184,21,0.11413043478260869,0.2,22,1,
22,13,1278,1,8,116,6,21,0.4785714285714286,188,47,0.25,0.13636363636363635,0,1,
22,13,1278,1,8,116,6,21,0.32142857142857145,188,47,0.25,0.13636363636363635,16,1,
5,7,1278,1,8,116,1,21,0.7448275862068966,64,55,0.859375,0.6,0,1,
5,7,1278,1,8,116,2,21,0.593103448275862,64,55,0.859375,0.8,8,1,
7,8,1278,1,8,116,1,21,0.5396825396825397,70,32,0.45714285714285713,0.42857142857142855,6,1,
0,14,572,1,4,95,1,12,0.2549019607843137,69,111,1.608695652173913,1.0,0,1,
0,17,572,1,6,95,1,12,0.16988416988416988,113,122,1.079646017699115,1.0,0,1,
284,18,572,1,13,95,49,12,0.5294117647058824,152,67,0.4407894736842105,0.12441314553990611,32,1,
0,4,572,1,4,95,1,12,0.5689655172413793,25,23,0.92,1.0,0,1,
3,6,572,1,8,95,1,12,3.2025316455696204,25,44,1.76,0.6666666666666666,0,0,
3,6,572,1,6,95,1,12,3.037974683544304,25,44,1.76,0.8333333333333334,0,0,
0,6,572,1,4,95,1,12,0.43037974683544306,25,44,1.76,1.0,0,1,
0,27,1236,1,5,222,1,27,0.11808118081180811,164,63,0.38414634146341464,1.0,0,1,
0,30,1236,1,6,222,1,27,0.12731481481481483,223,165,0.7399103139013453,1.0,0,1,
0,13,1236,6,6,222,1,27,0.27751196172248804,96,83,0.8645833333333334,1.0,0,1,
0,13,1236,1,5,222,1,27,0.21839080459770116,99,51,0.5151515151515151,1.0,0,1,
0,17,1236,1,5,222,1,27,0.29714285714285715,94,56,0.5957446808510638,1.0,0,1,
0,3,1236,1,5,222,1,27,0.6271186440677966,24,27,1.125,1.0,0,1,
0,3,1236,1,5,222,1,27,0.5094339622641509,22,23,1.0454545454545454,1.0,0,1,
0,4,1236,1,7,222,1,27,0.42045454545454547,42,35,0.8333333333333334,1.0,0,1,
0,14,1236,1,5,222,1,27,0.2462686567164179,83,29,0.3493975903614458,1.0,0,1,
0,7,1236,1,7,222,1,27,0.4365079365079365,62,52,0.8387096774193549,1.0,0,1,
0,0,1236,1,0,222,1,27,0.8518518518518519,5,17,3.4,1.0,0,1,
0,23,1236,2,6,222,1,27,0.17689530685920576,185,50,0.2702702702702703,1.0,0,1,
0,15,1236,1,7,222,1,27,0.15737704918032788,180,90,0.5,1.0,0,1,
0,7,1236,1,5,222,1,27,0.2734375,63,51,0.8095238095238095,1.0,0,1,
40,9,1173,1,8,156,1,26,0.48221343873517786,121,96,0.7933884297520661,0.125,11,0,
5,8,1173,1,8,156,1,26,0.5130434782608696,67,33,0.4925373134328358,0.6,0,1,
5,8,1173,1,8,156,1,26,0.6869565217391305,67,33,0.4925373134328358,0.6,3,1,
9,7,1173,1,8,156,3,26,0.43478260869565216,53,25,0.4716981132075472,0.3333333333333333,0,1,
