F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
6,11,17815,5,7,1742,1,120,0.4438976377952756,461,20,0.04338394793926247,0.6666666666666666,0,0,
0,11,17815,5,14,1742,1,120,0.889763779527559,461,20,0.04338394793926247,1.0,0,1,
14,223,17815,1,12,1742,5,120,0.39488148402610784,2070,3507,1.6942028985507247,0.6428571428571429,0,1,
14,223,17815,1,12,1742,5,120,0.43043627619374786,2070,3507,1.6942028985507247,0.6428571428571429,0,1,
17,223,17815,1,12,1742,6,120,0.41137066300240466,2070,3507,1.6942028985507247,0.7058823529411765,0,1,
17,223,17815,1,12,1742,6,120,0.43816557883888696,2070,3507,1.6942028985507247,0.7058823529411765,0,1,
6,223,17815,1,12,1742,2,120,0.06887667468223978,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.06612847818619032,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.07162487117828925,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.07437306767433871,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.06063208519409138,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.05788388869804191,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.055135692201992444,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.06338028169014084,2070,3507,1.6942028985507247,0.5,0,1,
6,223,17815,1,12,1742,2,120,0.07712126417038818,2070,3507,1.6942028985507247,0.5,0,1,
18,223,17815,1,12,1742,5,120,0.17966334592923394,2070,3507,1.6942028985507247,0.16666666666666666,0,1,
18,223,17815,1,12,1742,5,120,0.17296461697011337,2070,3507,1.6942028985507247,0.16666666666666666,0,1,
18,223,17815,1,12,1742,5,120,0.18636207488835452,2070,3507,1.6942028985507247,0.16666666666666666,0,1,
18,223,17815,1,12,1742,5,120,0.1930608038474751,2070,3507,1.6942028985507247,0.16666666666666666,0,1,
18,223,17815,1,12,1742,5,120,0.15956715905187221,2070,3507,1.6942028985507247,0.16666666666666666,0,1,
18,223,17815,1,12,1742,5,120,0.15286843009275164,2070,3507,1.6942028985507247,0.16666666666666666,0,1,
20,223,17815,1,12,1742,5,120,0.1456544142906218,2070,3507,1.6942028985507247,0.15,0,1,
18,223,17815,1,12,1742,5,120,0.1662658880109928,2070,3507,1.6942028985507247,0.16666666666666666,0,1,
