F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,25,2,5,32,16076,0.01690738535345433,7689,0,23,0,0.015657252526419512,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,25,2,5,32,16076,0.01690738535345433,7689,0,23,0,0.015657252526419512,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,2,5,0,7,16076,0.01690738535345433,7689,0,-3,0,0.017014971927635684,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,2,5,0,7,16076,0.01690738535345433,7689,0,-3,0,0.017014971927635684,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,140,3,0,143,16076,0.01690738535345433,7689,0,137,0,0.4198987453224741,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,140,3,0,143,16076,0.01690738535345433,7689,0,137,0,0.4198987453224741,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,140,3,0,143,16076,0.01690738535345433,7689,0,137,0,0.4198987453224741,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.0,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,39,0,0,39,16076,0.01690738535345433,7689,0,39,0,0.18932038834951456,0,740,0,297,139,0,1176,443,0.06376836079537176,241357,122226,
6,0.012448132780082987,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,277,192,127,596,16076,0.01690738535345433,7689,1,85,2,0.04258938042156995,3,740,0,297,139,1,1176,443,0.06376836079537176,241357,122226,
6,0.01509433962264151,0,1,5,7,27495,11488,391078,0.0021186517232864997,119131,789,0.0364935219113182,3799,200,95,7,302,16076,0.01690738535345433,7689,0,105,4,0.024952985685528967,4,740,0,297,139,4,1176,443,0.06376836079537176,241357,122226,
13,0.0,16,11,2,40,27495,11488,391078,0.012019903485372322,119131,789,0.0364935219113182,3799,76,19,4,99,16076,0.01690738535345433,7689,0,57,0,0.11522611057547949,0,1286,0,187,59,0,1532,1099,0.042489600614697844,241357,122226,
13,0.0,16,11,2,40,27495,11488,391078,0.012019903485372322,119131,789,0.0364935219113182,3799,76,19,4,99,16076,0.01690738535345433,7689,0,57,0,0.11522611057547949,0,1286,0,187,59,0,1532,1099,0.042489600614697844,241357,122226,
13,0.18571428571428572,16,11,2,40,27495,11488,391078,0.012019903485372322,119131,789,0.0364935219113182,3799,170,32,25,227,16076,0.01690738535345433,7689,5,138,7,0.13859035841286088,20,1286,8,187,59,2,1532,1099,0.042489600614697844,241357,122226,
13,0.18571428571428572,16,11,2,40,27495,11488,391078,0.012019903485372322,119131,789,0.0364935219113182,3799,170,32,25,227,16076,0.01690738535345433,7689,5,138,7,0.13859035841286088,20,1286,8,187,59,2,1532,1099,0.042489600614697844,241357,122226,
13,0.18571428571428572,16,11,2,40,27495,11488,391078,0.012019903485372322,119131,789,0.0364935219113182,3799,170,32,25,227,16076,0.01690738535345433,7689,5,138,7,0.13859035841286088,20,1286,8,187,59,2,1532,1099,0.042489600614697844,241357,122226,
13,0.12408759124087591,16,11,2,40,27495,11488,391078,0.012019903485372322,119131,789,0.0364935219113182,3799,256,13,11,280,16076,0.01690738535345433,7689,5,243,4,0.0831236157580809,17,1286,8,187,59,-1,1532,1099,0.042489600614697844,241357,122226,
0,0.0,0,0,0,0,27495,11488,391078,0.0,119131,789,0.0364935219113182,3799,0,0,0,0,16076,0.01690738535345433,7689,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,241357,122226,
31,0.2857142857142857,0,51,-20,82,27495,11488,391078,0.02580921267131009,119131,789,0.0364935219113182,3799,285,213,62,560,16076,0.01690738535345433,7689,12,72,22,0.1506545193352358,34,1265,0,457,88,10,1810,808,0.09076015289101758,241357,122226,
