F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
16,2,MALICIOUS_CODE,0.004351610095735422,MS_MUTABLE_COLLECTION_PKGPROTECT,18,2,0,8.326394671107411E-4,1.0407993338884263E-4,0.0,
16,2,BAD_PRACTICE,0.012184508268059183,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,8.326394671107411E-4,1.0407993338884263E-4,5.203996669442132E-5,
16,2,MALICIOUS_CODE,0.0039164490861618795,MS_PKGPROTECT,18,2,0,8.326394671107411E-4,1.0407993338884263E-4,0.0,
16,2,STYLE,0.07919930374238468,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,1,8.326394671107411E-4,1.0407993338884263E-4,5.203996669442132E-5,
16,3,I18N,0.04264577893820714,DM_DEFAULT_ENCODING,19,1,1,8.326394671107411E-4,1.5611990008326394E-4,5.203996669442132E-5,
16,3,BAD_PRACTICE,0.018711923411662314,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,8.326394671107411E-4,1.5611990008326394E-4,0.0,
16,3,BAD_PRACTICE,0.006527415143603133,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,8.326394671107411E-4,1.5611990008326394E-4,5.203996669442132E-5,
16,1,PERFORMANCE,8.703220191470844E-4,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,8.326394671107411E-4,5.203996669442132E-5,5.203996669442132E-5,
16,1,STYLE,0.006962576153176675,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,8.326394671107411E-4,5.203996669442132E-5,5.203996669442132E-5,
16,1,STYLE,0.02349869451697128,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,8.326394671107411E-4,5.203996669442132E-5,5.203996669442132E-5,
11,2,BAD_PRACTICE,0.006962576153176675,NM_CONFUSING,19,3,0,5.724396336386345E-4,1.0407993338884263E-4,2.601998334721066E-5,
