F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,4,503,2,4,90,1,44,0.5135135135135135,47,19,0.40425531914893614,1.0,0,1,
5,4,503,2,8,90,1,44,0.9594594594594594,47,19,0.40425531914893614,0.6,2,1,
0,3,503,4,4,90,1,44,0.37349397590361444,55,18,0.32727272727272727,1.0,0,1,
0,3,503,4,0,90,1,44,0.6867469879518072,55,18,0.32727272727272727,1.0,0,1,
22,8,503,3,8,90,3,44,0.6347305389221557,129,21,0.16279069767441862,0.13636363636363635,0,1,
0,8,503,3,8,90,1,44,0.2155688622754491,129,21,0.16279069767441862,1.0,0,1,
0,8,503,3,0,90,1,44,0.8922155688622755,129,21,0.16279069767441862,1.0,0,1,
2,2,503,1,0,90,1,44,0.6349206349206349,31,17,0.5483870967741935,1.0,0,1,
5,22,503,18,8,90,2,44,0.9957894736842106,369,43,0.11653116531165311,0.8,5,1,
2,37,503,6,0,90,1,44,0.5514511873350924,296,31,0.10472972972972973,1.0,0,1,
2,10,1268,3,4,190,1,69,1.1168831168831168,48,17,0.3541666666666667,1.0,0,0,
0,10,1268,3,0,190,1,69,0.8441558441558441,48,17,0.3541666666666667,1.0,0,1,
2,16,1268,4,0,190,1,69,0.764179104477612,236,63,0.2669491525423729,1.0,0,1,
3,16,1268,4,8,190,1,69,0.2716417910447761,236,63,0.2669491525423729,0.6666666666666666,0,1,
4,16,1268,4,8,190,1,69,0.25671641791044775,236,63,0.2669491525423729,0.75,1,1,
4,19,1268,3,8,190,2,69,4.387096774193548,153,65,0.42483660130718953,0.75,0,0,
0,17,1268,5,0,190,1,69,0.8240740740740741,238,45,0.18907563025210083,1.0,0,1,
0,2,224,4,0,16,1,13,1.3384615384615384,50,2,0.04,1.0,0,0,
0,8,579,8,0,140,1,48,0.8633720930232558,278,23,0.08273381294964029,1.0,0,1,
0,6,579,3,8,140,1,48,0.94,107,22,0.205607476635514,1.0,0,1,
8,12,579,5,0,140,3,48,0.18229166666666666,227,21,0.09251101321585903,1.0,3,0,
3,12,579,5,8,140,1,48,0.46875,227,21,0.09251101321585903,0.6666666666666666,0,1,
16,12,579,5,12,140,7,48,0.2569444444444444,227,21,0.09251101321585903,0.1875,0,1,
4,12,579,5,0,140,2,48,0.65625,227,21,0.09251101321585903,1.0,3,1,
7,23,3175,1,9,428,4,158,0.9235294117647059,268,38,0.1417910447761194,0.7619047619047619,2,1,
0,1,579,2,0,140,1,48,0.6911764705882353,44,18,0.4090909090909091,1.0,0,1,
0,1,579,2,0,140,1,48,0.9411764705882353,44,18,0.4090909090909091,1.0,0,1,
18,93,9486,9,12,302,2,97,0.7793935643564357,2422,356,0.14698596201486375,0.2222222222222222,0,1,
43,93,9486,9,16,302,7,97,0.5129950495049505,2422,356,0.14698596201486375,0.3488372093023256,0,1,
10,93,9486,9,8,302,4,97,0.5015470297029703,2422,356,0.14698596201486375,0.4,0,1,
13,93,9486,9,8,302,4,97,0.49257425742574257,2422,356,0.14698596201486375,0.23076923076923078,0,1,
16,93,9486,9,12,302,2,97,0.19275990099009901,2422,356,0.14698596201486375,0.25,0,1,
11,93,9486,9,12,302,2,97,0.8756188118811881,2422,356,0.14698596201486375,0.36363636363636365,0,1,
99,93,9486,9,12,302,33,97,0.39201732673267325,2422,356,0.14698596201486375,0.04040404040404041,0,1,
37,93,9486,9,12,302,7,97,0.37407178217821785,2422,356,0.14698596201486375,0.13513513513513514,0,1,
103,93,9486,9,0,302,32,97,0.09715346534653466,2422,356,0.14698596201486375,1.0,0,1,
18,93,9486,9,12,302,2,97,0.7793935643564357,2422,356,0.14698596201486375,0.2222222222222222,0,1,
4,93,9486,9,6,302,1,97,0.3162128712871287,2422,356,0.14698596201486375,0.75,0,0,
82,93,9486,9,12,302,22,97,0.21349009900990099,2422,356,0.14698596201486375,0.42073170731707316,0,1,
