F72,F54,F53,F55,F25,F26,
10814,org/apache/cassandra,cass,org/apache/cassandra/AbstractSerializationsTester.java,1437,true,
10814,org/apache/cassandra,cass,org/apache/cassandra/AbstractSerializationsTester.java,1437,true,
10896,org/apache/cassandra,cass,org/apache/cassandra/EmbeddedServer.java,1446,true,
10896,org/apache/cassandra,cass,org/apache/cassandra/EmbeddedServer.java,1446,true,
6533,org/apache/cassandra,cass,org/apache/cassandra/MethodComparator.java,665,true,
6533,org/apache/cassandra,cass,org/apache/cassandra/MethodComparator.java,665,true,
6533,org/apache/cassandra,cass,org/apache/cassandra/MethodComparator.java,665,true,
4011,org/apache/cassandra,cass,org/apache/cassandra/OffsetAwareConfigurationLoader.java,189,true,
4653,org/apache/cassandra,cass,org/apache/cassandra/SchemaLoader.java,301,true,
5999,org/apache/cassandra,cass,org/apache/cassandra/Util.java,561,true,
12664,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/AllowAllAuthenticator.java,1808,true,
12664,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/AllowAllAuthenticator.java,1808,true,
6843,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/Auth.java,753,true,
6843,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/Auth.java,753,true,
6843,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/Auth.java,753,true,
6903,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/DataResource.java,763,true,
6607,org/apache/cassandra/auth,cass,org/apache/cassandra/auth/PasswordAuthenticator.java,685,true,
3150,org/apache/cassandra/batchlog,cass,org/apache/cassandra/batchlog/BatchlogManager.java,0,true,
4898,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/AutoSavingCache.java,338,true,
4033,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CacheProviderTest.java,194,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,294,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,294,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,294,true,
4626,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/CachingOptions.java,294,true,
4559,org/apache/cassandra/io/util,cass,org/apache/cassandra/io/util/Memory.java,287,true,
6110,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/SerializingCacheProvider.java,588,true,
6110,org/apache/cassandra/cache,cass,org/apache/cassandra/cache/SerializingCacheProvider.java,588,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
6009,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliClient.java,563,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliCompiler.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliCompiler.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliLexer.java,2130,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1038,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1038,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1038,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1038,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1038,true,
8190,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliMain.java,1038,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliOptions.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliOptions.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
13775,org/apache/cassandra/cli,cass,org/apache/cassandra/cli/CliParser.java,2130,true,
