F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,
0.0,0.35714285714285715,0.020871985157699443,0.25274725274725274,0.20163010158823869,-0.2857142857142857,3.8684719535783365E-4,0.00851063829787234,0.20163010158823869,-0.75,-1.0,
-1.0,0.4482758620689655,0.009160170872418197,0.40463458110516937,0.33075167183567217,-0.06896551724137931,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.75,-1.0,
0.0,0.2222222222222222,0.015712682379349044,0.25274725274725274,0.20163010158823869,-0.5555555555555556,3.8684719535783365E-4,0.00851063829787234,0.20163010158823869,-0.75,1.0,
1.0,0.054945054945054944,0.0017905550304186152,0.16608996539792387,0.7658131194859842,-0.8791208791208791,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.75,1.0,
-1.0,0.5294117647058824,0.1245674740484429,0.3770491803278688,0.008575164250065576,0.13725490196078433,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.75,-1.0,
0.0,0.2553191489361702,0.007041899300839999,0.40463458110516937,0.33075167183567217,-0.44680851063829785,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.75,-1.0,
-1.0,0.4166666666666667,0.009002057613168723,0.40463458110516937,0.33075167183567217,-0.16666666666666666,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.75,-1.0,
-1.0,0.14285714285714285,0.009419152276295133,0.5192697768762677,0.19477027426322863,-0.5714285714285714,0.01160541586073501,0.09400386847195358,0.19477027426322863,-0.75,-1.0,
-1.0,0.2777777777777778,0.006917837377607493,0.16608996539792387,0.7658131194859842,-0.3333333333333333,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.75,-1.0,
-1.0,0.11538461538461539,0.003519689859212406,0.16608996539792387,0.7658131194859842,-0.7692307692307693,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.75,-1.0,
-0.5,0.15,0.004722222222222222,0.40463458110516937,0.33075167183567217,-0.7,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.5,-1.0,
-1.0,0.42857142857142855,0.008444757213230118,0.16608996539792387,0.7658131194859842,0.0,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,-1.0,
1.0,0.38181818181818183,0.008139070960387575,0.16608996539792387,0.7658131194859842,-0.2,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,1.0,
1.0,0.054945054945054944,0.0017905550304186152,0.16608996539792387,0.7658131194859842,-0.8791208791208791,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,1.0,
1.0,0.054945054945054944,0.0017905550304186152,0.16608996539792387,0.7658131194859842,-0.8791208791208791,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,1.0,
-0.5,0.15,0.004722222222222222,0.40463458110516937,0.33075167183567217,-0.7,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.5,-1.0,
-1.0,0.42857142857142855,0.008444757213230118,0.16608996539792387,0.7658131194859842,0.0,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,-1.0,
