F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
23,2,BAD_PRACTICE,0.005647438483259379,NM_CONFUSING,19,3,0,0.007931034482758621,6.89655172413793E-4,1.7241379310344826E-4,
3,3,BAD_PRACTICE,0.005647438483259379,NM_CONFUSING,19,3,0,0.0010344827586206897,0.0010344827586206897,1.7241379310344826E-4,
3,3,BAD_PRACTICE,0.005647438483259379,NM_CONFUSING,19,3,0,0.0010344827586206897,0.0010344827586206897,1.7241379310344826E-4,
29,2,STYLE,0.03630496167809601,BC_UNCONFIRMED_CAST,20,3,1,0.01,6.89655172413793E-4,3.448275862068965E-4,
29,2,PERFORMANCE,0.020572811617587738,URF_UNREAD_FIELD,18,2,0,0.01,6.89655172413793E-4,0.0,
29,27,STYLE,0.09197256958450989,DLS_DEAD_LOCAL_STORE,17,2,1,0.01,0.009310344827586206,3.448275862068965E-4,
29,27,BAD_PRACTICE,4.033884630899556E-4,DMI_RANDOM_USED_ONLY_ONCE,14,1,1,0.01,0.009310344827586206,3.448275862068965E-4,
29,27,I18N,0.007260992335619202,DM_CONVERT_CASE,20,3,1,0.01,0.009310344827586206,3.448275862068965E-4,
29,27,STYLE,0.020572811617587738,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.01,0.009310344827586206,3.448275862068965E-4,
29,27,STYLE,0.020572811617587738,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.01,0.009310344827586206,3.448275862068965E-4,
29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,0.01,0.009310344827586206,0.0013793103448275859,
29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,4,0.01,0.009310344827586206,0.001379310344827586,
29,27,SECURITY,0.007260992335619202,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,15,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,SECURITY,0.007260992335619202,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,15,3,4,0.01,0.009310344827586206,0.001379310344827586,
29,27,SECURITY,0.015328761597418314,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,12,2,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,SECURITY,0.015328761597418314,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,SECURITY,0.015328761597418314,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,SECURITY,0.015328761597418314,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,SECURITY,0.015328761597418314,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,3,0.01,0.009310344827586206,0.0010344827586206897,
29,27,SECURITY,0.015328761597418314,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,4,0.01,0.009310344827586206,0.001379310344827586,
17,1,STYLE,0.09197256958450989,DLS_DEAD_LOCAL_STORE,17,2,1,0.0058620689655172415,3.448275862068965E-4,3.448275862068965E-4,
17,1,STYLE,0.02501008471157725,SF_SWITCH_NO_DEFAULT,19,2,1,0.0058620689655172415,3.448275862068965E-4,3.448275862068965E-4,
17,1,BAD_PRACTICE,0.003227107704719645,SE_NO_SUITABLE_CONSTRUCTOR_FOR_EXTERNALIZATION,16,2,0,0.0058620689655172415,3.448275862068965E-4,0.0,
17,1,STYLE,0.02501008471157725,SF_SWITCH_NO_DEFAULT,19,2,1,0.0058620689655172415,3.448275862068965E-4,3.448275862068965E-4,
17,3,CORRECTNESS,0.0028237192416296895,DMI_INVOKING_TOSTRING_ON_ARRAY,10,2,2,0.0058620689655172415,0.0010344827586206897,6.89655172413793E-4,
17,3,CORRECTNESS,0.0028237192416296895,DMI_INVOKING_TOSTRING_ON_ARRAY,10,2,2,0.0058620689655172415,0.0010344827586206897,6.89655172413793E-4,
17,1,STYLE,8.067769261799112E-4,EQ_DOESNT_OVERRIDE_EQUALS,17,2,2,0.0058620689655172415,3.448275862068965E-4,6.89655172413793E-4,
17,7,BAD_PRACTICE,8.067769261799112E-4,BC_EQUALS_METHOD_SHOULD_WORK_FOR_ALL_OBJECTS,16,2,3,0.0058620689655172415,0.002413793103448276,0.0010344827586206897,
17,7,STYLE,0.03630496167809601,BC_UNCONFIRMED_CAST,20,3,2,0.0058620689655172415,0.002413793103448276,6.89655172413793E-4,
