F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,264,132,0,396,7095,0.007263986449051152,5173,0,132,0,0.014331108775374518,0,18628,0,10888,0,0,29516,7740,0.060576778270975795,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,151,0,0,151,7095,0.007263986449051152,5173,0,151,0,0.008430573390653787,0,425,0,0,0,0,425,425,0.002351891049435118,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,151,0,0,151,7095,0.007263986449051152,5173,0,151,0,0.008430573390653787,0,425,0,0,0,0,425,425,0.002351891049435118,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,21,12,148,181,7095,0.007263986449051152,5173,0,9,0,0.03601525830420321,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,21,12,148,181,7095,0.007263986449051152,5173,0,9,0,0.03601525830420321,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
2,0.0,0,2,0,4,65203,5957,403817,0.0033273915626856805,153074,354,0.08746536968619432,784,846,229,24,1099,7095,0.007263986449051152,5173,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,82,0,0,82,7095,0.007263986449051152,5173,0,82,0,0.3650475341651812,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,487,82,42,611,7095,0.007263986449051152,5173,0,405,0,0.14816861747244475,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,41,0,0,41,7095,0.007263986449051152,5173,0,41,0,0.19523809523809524,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,95,8,0,103,7095,0.007263986449051152,5173,0,87,0,0.06510309897638893,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,5,17,0,22,7095,0.007263986449051152,5173,0,-12,0,0.07975612790842353,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,5,17,0,22,7095,0.007263986449051152,5173,0,-12,0,0.07975612790842353,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,487,82,42,611,7095,0.007263986449051152,5173,0,405,0,0.14816861747244475,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,39,23,10,72,7095,0.007263986449051152,5173,0,16,0,0.037780778573804366,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,39,23,10,72,7095,0.007263986449051152,5173,0,16,0,0.037780778573804366,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,39,23,10,72,7095,0.007263986449051152,5173,0,16,0,0.037780778573804366,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,39,23,10,72,7095,0.007263986449051152,5173,0,16,0,0.037780778573804366,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,39,23,10,72,7095,0.007263986449051152,5173,0,16,0,0.037780778573804366,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,39,23,10,72,7095,0.007263986449051152,5173,0,16,0,0.037780778573804366,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,39,23,10,72,7095,0.007263986449051152,5173,0,16,0,0.037780778573804366,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,4,0,0,4,7095,0.007263986449051152,5173,0,4,0,0.125,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,29,7,24,60,7095,0.007263986449051152,5173,0,22,0,0.1287083065736524,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,487,82,42,611,7095,0.007263986449051152,5173,0,405,0,0.14816861747244475,0,1035,0,176,93,0,1304,859,0.08609686167745431,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,355,66,63,484,7095,0.007263986449051152,5173,0,289,0,0.2164629758904656,0,710,0,465,237,0,1412,245,0.15988956639371804,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,48,47,51,146,7095,0.007263986449051152,5173,0,1,0,0.0874438073786297,0,710,0,465,237,0,1412,245,0.15988956639371804,245844,92770,
0,0.0,0,0,0,0,65203,5957,403817,0.0,153074,354,0.08746536968619432,784,55,56,113,224,7095,0.007263986449051152,5173,0,-1,0,0.14880388125653074,0,710,0,465,237,0,1412,245,0.15988956639371804,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,125,4,0,129,7095,0.007263986449051152,5173,0,121,0,0.06511708889258447,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,171,4,0,175,7095,0.007263986449051152,5173,0,167,0,0.36381461675579324,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,657,3,0,660,7095,0.007263986449051152,5173,0,654,0,0.08848500415982834,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,1315,0,0,1315,7095,0.007263986449051152,5173,0,1315,0,0.19109673044694675,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,1315,0,0,1315,7095,0.007263986449051152,5173,0,1315,0,0.19109673044694675,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,1315,0,0,1315,7095,0.007263986449051152,5173,0,1315,0,0.19109673044694675,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,0,0,0,0,7095,0.007263986449051152,5173,0,0,0,0.0,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,942,31,14,987,7095,0.007263986449051152,5173,0,911,0,0.265271984236342,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
17,0.0,0,0,17,17,65203,5957,403817,0.005682926829268293,153074,354,0.08746536968619432,784,2341,3,0,2344,7095,0.007263986449051152,5173,0,2338,0,0.1454645161892719,0,38883,0,30718,8504,0,78105,8165,0.10755405329644838,245844,92770,
