F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0018330685567640229,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,80,39,26,145,3543,0.011416115390659095,1542,0,41,0,0.035413115985483155,15,3789,15,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0018330685567640229,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,80,39,26,145,3543,0.011416115390659095,1542,0,41,0,0.035413115985483155,15,3789,15,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0018330685567640229,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,80,39,26,145,3543,0.011416115390659095,1542,0,41,0,0.035413115985483155,15,3789,15,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0018330685567640229,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,80,39,26,145,3543,0.011416115390659095,1542,0,41,0,0.035413115985483155,15,3789,15,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0018330685567640229,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,80,39,26,145,3543,0.011416115390659095,1542,0,41,0,0.035413115985483155,15,3789,15,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0018330685567640229,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,80,39,26,145,3543,0.011416115390659095,1542,0,41,0,0.035413115985483155,15,3789,15,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.001966955153422502,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,2041,1348,522,3911,3543,0.011416115390659095,1542,0,693,0,0.18279171230931973,5,3789,5,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.001966955153422502,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,2041,1348,522,3911,3543,0.011416115390659095,1542,0,693,0,0.18279171230931973,5,3789,5,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.001966955153422502,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,2041,1348,522,3911,3543,0.011416115390659095,1542,0,693,0,0.18279171230931973,5,3789,5,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,86,5,4,95,3543,0.011416115390659095,1542,0,81,0,0.024378283110546406,0,3789,0,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,86,5,4,95,3543,0.011416115390659095,1542,0,81,0,0.024378283110546406,0,3789,0,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,3,13,0,16,3543,0.011416115390659095,1542,0,-10,0,0.13089285714285714,0,3789,0,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,1.2128562765312311E-4,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,88,15,1,104,3543,0.011416115390659095,1542,0,73,0,0.050620814763921225,1,3789,1,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,1.2128562765312311E-4,36,0,0,36,8300,2113,173959,3.2695786886627624E-4,50119,859,0.0739802533263957,571,88,15,1,104,3543,0.011416115390659095,1542,0,73,0,0.050620814763921225,1,3789,1,1742,649,0,6180,2047,0.12602877677444074,107889,57770,
0,0.0019646365422396855,4,0,0,4,8300,2113,173959,5.39011462632166E-4,50119,859,0.0739802533263957,571,10,402,2,414,3543,0.011416115390659095,1542,0,-392,0,0.030142275887273806,2,1685,2,1610,64,0,3359,75,0.1288094178793371,107889,57770,
0,0.0019646365422396855,4,0,0,4,8300,2113,173959,5.39011462632166E-4,50119,859,0.0739802533263957,571,10,402,2,414,3543,0.011416115390659095,1542,0,-392,0,0.030142275887273806,2,1685,2,1610,64,0,3359,75,0.1288094178793371,107889,57770,
0,0.0019646365422396855,4,0,0,4,8300,2113,173959,5.39011462632166E-4,50119,859,0.0739802533263957,571,10,402,2,414,3543,0.011416115390659095,1542,0,-392,0,0.030142275887273806,2,1685,2,1610,64,0,3359,75,0.1288094178793371,107889,57770,
