F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-1.0,0.18518518518518517,0.004867472012035932,0.318359375,0.3384864865075027,-0.6296296296296297,0.014666666666666666,0.09466666666666666,0.3384864865075027,-1.0,-1.0,
-1.0,0.23076923076923078,0.08875739644970414,0.3220338983050847,0.05849590932347876,-0.5384615384615384,0.002,0.010666666666666666,0.05849590932347876,-1.0,-1.0,
-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-1.0,-1.0,
-1.0,0.18518518518518517,0.004867472012035932,0.318359375,0.3384864865075027,-0.6296296296296297,0.014666666666666666,0.09466666666666666,0.3384864865075027,-1.0,-1.0,
1.0,0.18518518518518517,0.004867472012035932,0.318359375,0.3384864865075027,-0.6296296296296297,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.5555555555555556,1.0,
1.0,0.18518518518518517,0.004867472012035932,0.318359375,0.3384864865075027,-0.6296296296296297,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.5555555555555556,1.0,
-1.0,0.18518518518518517,0.004867472012035932,0.318359375,0.3384864865075027,-0.6296296296296297,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.5555555555555556,-1.0,
1.0,0.5277777777777778,0.00803962564715253,0.318359375,0.3384864865075027,0.05555555555555555,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.5555555555555556,1.0,
1.0,0.85,0.009107142857142857,0.64375,0.2883886904580449,0.7,0.05,0.019333333333333334,0.2883886904580449,0.5555555555555556,1.0,
1.0,0.85,0.009107142857142857,0.64375,0.2883886904580449,0.7,0.05,0.019333333333333334,0.2883886904580449,0.5555555555555556,1.0,
1.0,0.8867924528301887,0.007170828459543303,0.64375,0.2883886904580449,0.7735849056603774,0.05,0.019333333333333334,0.2883886904580449,0.5555555555555556,1.0,
1.0,0.8867924528301887,0.007170828459543303,0.64375,0.2883886904580449,0.7735849056603774,0.05,0.019333333333333334,0.2883886904580449,0.5555555555555556,1.0,
1.0,0.5277777777777778,0.00803962564715253,0.318359375,0.3384864865075027,0.05555555555555555,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.42857142857142855,-0.5,
