F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,119320,232041,427877,0.0,155525,119320,0.08339085374986203,76516,0,0,0,0,427877,0.08339085374986203,155525,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,232041,76516,
2523,0.07699143718128525,2409,1144,1379,6076,119320,232041,427877,0.07554230857855089,155525,119320,0.08339085374986203,76516,161,68,178,407,427877,0.08339085374986203,155525,68,93,161,0.07699143718128525,407,2523,178,1144,2409,93,6076,1379,0.07554230857855089,232041,76516,
2523,0.0417142423167923,2409,1144,1379,6076,119320,232041,427877,0.07554230857855089,155525,119320,0.08339085374986203,76516,201,10,0,211,427877,0.08339085374986203,155525,10,191,201,0.0417142423167923,211,2523,0,1144,2409,191,6076,1379,0.07554230857855089,232041,76516,
2523,0.0417142423167923,2409,1144,1379,6076,119320,232041,427877,0.07554230857855089,155525,119320,0.08339085374986203,76516,201,10,0,211,427877,0.08339085374986203,155525,10,191,201,0.0417142423167923,211,2523,0,1144,2409,191,6076,1379,0.07554230857855089,232041,76516,
1846,0.09479868891526508,1763,349,1497,3958,119320,232041,427877,0.013773533267732603,155525,119320,0.08339085374986203,76516,78,15,312,405,427877,0.08339085374986203,155525,15,63,78,0.09479868891526508,405,1846,312,349,1763,63,3958,1497,0.013773533267732603,232041,76516,
1846,0.022609967470655457,1763,349,1497,3958,119320,232041,427877,0.013773533267732603,155525,119320,0.08339085374986203,76516,79,62,231,372,427877,0.08339085374986203,155525,62,17,79,0.022609967470655457,372,1846,231,349,1763,17,3958,1497,0.013773533267732603,232041,76516,
570,0.0,99,129,441,798,119320,232041,427877,0.17716913271310375,155525,119320,0.08339085374986203,76516,0,0,0,0,427877,0.08339085374986203,155525,0,0,0,0.0,0,570,0,129,99,0,798,441,0.17716913271310375,232041,76516,
1494,0.11706651383159183,489,221,1273,2204,119320,232041,427877,0.08428452194623275,155525,119320,0.08339085374986203,76516,251,22,3,276,427877,0.08339085374986203,155525,22,229,251,0.11706651383159183,276,1494,3,221,489,229,2204,1273,0.08428452194623275,232041,76516,
1494,0.11706651383159183,489,221,1273,2204,119320,232041,427877,0.08428452194623275,155525,119320,0.08339085374986203,76516,251,22,3,276,427877,0.08339085374986203,155525,22,229,251,0.11706651383159183,276,1494,3,221,489,229,2204,1273,0.08428452194623275,232041,76516,
1494,0.11706651383159183,489,221,1273,2204,119320,232041,427877,0.08428452194623275,155525,119320,0.08339085374986203,76516,251,22,3,276,427877,0.08339085374986203,155525,22,229,251,0.11706651383159183,276,1494,3,221,489,229,2204,1273,0.08428452194623275,232041,76516,
1494,0.09573635031362629,489,221,1273,2204,119320,232041,427877,0.08428452194623275,155525,119320,0.08339085374986203,76516,332,20,16,368,427877,0.08339085374986203,155525,20,312,332,0.09573635031362629,368,1494,16,221,489,312,2204,1273,0.08428452194623275,232041,76516,
1494,0.09573635031362629,489,221,1273,2204,119320,232041,427877,0.08428452194623275,155525,119320,0.08339085374986203,76516,332,20,16,368,427877,0.08339085374986203,155525,20,312,332,0.09573635031362629,368,1494,16,221,489,312,2204,1273,0.08428452194623275,232041,76516,
1494,0.01713981568336345,489,221,1273,2204,119320,232041,427877,0.08428452194623275,155525,119320,0.08339085374986203,76516,5,5,73,83,427877,0.08339085374986203,155525,5,0,5,0.01713981568336345,83,1494,73,221,489,0,2204,1273,0.08428452194623275,232041,76516,
313,0.024916743944680755,1750,193,120,2256,119320,232041,427877,0.03202185961298266,155525,119320,0.08339085374986203,76516,2,17,367,386,427877,0.08339085374986203,155525,17,-15,2,0.024916743944680755,386,313,367,193,1750,-15,2256,120,0.03202185961298266,232041,76516,
