F72,F54,F53,F55,F25,F26,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3288,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3288,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3288,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3288,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3288,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3288,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,3288,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,2517,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3111,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Target.java,4005,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Task.java,4005,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/BuildFileTest.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/BuildFileTest.java,2517,true,
8127,org/apache/tools/ant,apache,org/apache/tools/ant/ComponentHelper.java,2918,true,
8127,org/apache/tools/ant,apache,org/apache/tools/ant/ComponentHelper.java,2918,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3111,true,
11125,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLogger.java,3302,true,
11125,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLogger.java,3302,true,
1741,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLoggerTest.java,509,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/DemuxOutputStream.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/DemuxOutputStream.java,2517,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3097,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3097,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3097,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3097,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3097,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3097,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3097,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,3303,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3459,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3459,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3459,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,3459,true,
6392,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelper.java,2523,true,
6392,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelper.java,2523,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2517,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,2517,true,
