F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
35,2,STYLE,0.04346701164294955,REC_CATCH_EXCEPTION,20,3,1,0.008680555555555556,4.96031746031746E-4,2.48015873015873E-4,
35,2,STYLE,0.03001293661060802,BC_UNCONFIRMED_CAST,20,3,1,0.008680555555555556,4.96031746031746E-4,2.48015873015873E-4,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
35,4,STYLE,0.03001293661060802,BC_UNCONFIRMED_CAST,20,3,1,0.008680555555555556,9.92063492063492E-4,2.48015873015873E-4,
35,4,CORRECTNESS,0.0015523932729624838,UWF_UNWRITTEN_FIELD,15,3,0,0.008680555555555556,9.92063492063492E-4,0.0,
35,4,CORRECTNESS,0.0015523932729624838,UWF_UNWRITTEN_FIELD,15,3,0,0.008680555555555556,9.92063492063492E-4,0.0,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
35,6,PERFORMANCE,0.02095730918499353,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.008680555555555556,0.001488095238095238,2.48015873015873E-4,
35,6,STYLE,0.02328589909443726,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008680555555555556,0.001488095238095238,0.0,
35,6,STYLE,0.02328589909443726,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008680555555555556,0.001488095238095238,0.0,
35,6,STYLE,0.02328589909443726,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008680555555555556,0.001488095238095238,0.0,
35,6,STYLE,0.02328589909443726,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008680555555555556,0.001488095238095238,0.0,
35,6,PERFORMANCE,0.07115135834411385,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008680555555555556,0.001488095238095238,0.0,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
35,1,STYLE,0.037516170763260026,SF_SWITCH_NO_DEFAULT,19,2,1,0.008680555555555556,2.48015873015873E-4,2.48015873015873E-4,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
80,2,STYLE,0.04165588615782665,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.01984126984126984,4.96031746031746E-4,0.03720238095238095,
35,4,STYLE,0.001034928848641656,IM_BAD_CHECK_FOR_ODD,13,2,1,0.008680555555555556,9.92063492063492E-4,2.48015873015873E-4,
