F72,F54,F53,F55,F25,F26,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,4019,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,4019,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,4019,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,4019,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,4019,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,4019,true,
10851,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoader.java,4019,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntClassLoaderTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/AntTypeDefinition.java,3248,true,
718,org/apache/tools/ant,apache,org/apache/tools/ant/ArgumentProcessorRegistry.java,130,true,
718,org/apache/tools/ant,apache,org/apache/tools/ant/ArgumentProcessorRegistry.java,130,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Target.java,4736,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Task.java,4736,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/BuildFileTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/BuildFileTest.java,3248,true,
8127,org/apache/tools/ant,apache,org/apache/tools/ant/ComponentHelper.java,3649,true,
8127,org/apache/tools/ant,apache,org/apache/tools/ant/ComponentHelper.java,3649,true,
8127,org/apache/tools/ant,apache,org/apache/tools/ant/ComponentHelper.java,3649,true,
11125,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLogger.java,4033,true,
11125,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLogger.java,4033,true,
1741,org/apache/tools/ant,apache,org/apache/tools/ant/DefaultLoggerTest.java,1240,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/DemuxOutputStream.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/DemuxOutputStream.java,3248,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3828,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3828,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3828,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3828,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3828,true,
8614,org/apache/tools/ant,apache,org/apache/tools/ant/Diagnostics.java,3828,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11142,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScanner.java,4034,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,4190,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,4190,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,4190,true,
11834,org/apache/tools/ant,apache,org/apache/tools/ant/DirectoryScannerTest.java,4190,true,
6392,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelper.java,3254,true,
6392,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelper.java,3254,true,
6392,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelper.java,3254,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,3248,true,
6363,org/apache/tools/ant,apache,org/apache/tools/ant/IntrospectionHelperTest.java,3248,true,
8110,org/apache/tools/ant,apache,org/apache/tools/ant/LoaderRefTest.java,3647,true,
13392,org/apache/tools/ant,apache,org/apache/tools/ant/Location.java,4632,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4736,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4736,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4736,true,
13494,org/apache/tools/ant,apache,org/apache/tools/ant/Main.java,4736,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
8618,org/apache/tools/ant,apache,org/apache/tools/ant/Project.java,3842,true,
3279,org/apache/tools/ant,apache,org/apache/tools/ant/ProjectComponentTest.java,2218,true,
