F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
16,2,MALICIOUS_CODE,0.0054736842105263155,MS_MUTABLE_COLLECTION_PKGPROTECT,18,2,0,8.19252432155658E-4,1.0240655401945725E-4,0.0,
16,2,BAD_PRACTICE,0.01136842105263158,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,8.19252432155658E-4,1.0240655401945725E-4,5.120327700972862E-5,
16,2,MALICIOUS_CODE,0.003789473684210526,MS_PKGPROTECT,18,2,0,8.19252432155658E-4,1.0240655401945725E-4,0.0,
16,2,STYLE,0.07873684210526316,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,1,8.19252432155658E-4,1.0240655401945725E-4,5.120327700972862E-5,
16,3,I18N,0.042105263157894736,DM_DEFAULT_ENCODING,19,1,1,8.19252432155658E-4,1.5360983102918587E-4,5.120327700972862E-5,
16,3,BAD_PRACTICE,0.015578947368421053,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,8.19252432155658E-4,1.5360983102918587E-4,0.0,
16,3,BAD_PRACTICE,0.0025263157894736842,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,8.19252432155658E-4,1.5360983102918587E-4,5.120327700972862E-5,
16,1,STYLE,0.00631578947368421,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,8.19252432155658E-4,5.120327700972862E-5,5.120327700972862E-5,
16,1,STYLE,0.04294736842105263,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,8.19252432155658E-4,5.120327700972862E-5,5.120327700972862E-5,
9,2,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,4.608294930875576E-4,1.0240655401945725E-4,2.560163850486431E-5,
9,2,STYLE,0.002105263157894737,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,4.608294930875576E-4,1.0240655401945725E-4,5.120327700972862E-5,
9,1,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,4.608294930875576E-4,5.120327700972862E-5,2.560163850486431E-5,
9,1,STYLE,0.002105263157894737,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,4.608294930875576E-4,5.120327700972862E-5,5.120327700972862E-5,
2,2,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,1.0240655401945725E-4,1.0240655401945725E-4,2.560163850486431E-5,
10,2,STYLE,0.024421052631578948,REC_CATCH_EXCEPTION,20,3,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,
10,2,BAD_PRACTICE,0.01136842105263158,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,
10,1,PERFORMANCE,0.026947368421052633,SIC_INNER_SHOULD_BE_STATIC,18,2,0,5.120327700972862E-4,5.120327700972862E-5,0.0,
113,1,STYLE,0.003368421052631579,EQ_DOESNT_OVERRIDE_EQUALS,17,2,3,0.005785970302099335,5.120327700972862E-5,1.5360983102918587E-4,
10,2,STYLE,0.021473684210526315,BC_UNCONFIRMED_CAST,20,3,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,
10,2,STYLE,0.021473684210526315,BC_UNCONFIRMED_CAST,20,3,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,
163,22,PERFORMANCE,0.0025263157894736842,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,2,0.008346134152585765,0.0011264720942140297,1.0240655401945725E-4,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,BAD_PRACTICE,0.010947368421052631,DM_EXIT,16,2,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,PERFORMANCE,0.003368421052631579,DM_NUMBER_CTOR,18,2,2,0.008346134152585765,0.0011264720942140297,1.0240655401945725E-4,
163,22,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,0.008346134152585765,0.0011264720942140297,2.560163850486431E-5,
163,22,STYLE,0.06610526315789474,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,STYLE,0.024421052631578948,REC_CATCH_EXCEPTION,20,3,2,0.008346134152585765,0.0011264720942140297,1.0240655401945725E-4,
163,22,PERFORMANCE,0.003368421052631579,WMI_WRONG_MAP_ITERATOR,18,2,2,0.008346134152585765,0.0011264720942140297,1.0240655401945725E-4,
163,22,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008346134152585765,0.0011264720942140297,0.0,
163,22,STYLE,0.024421052631578948,REC_CATCH_EXCEPTION,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,STYLE,0.024421052631578948,REC_CATCH_EXCEPTION,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,BAD_PRACTICE,0.015578947368421053,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,0.008346134152585765,0.0011264720942140297,0.0,
163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,
163,22,BAD_PRACTICE,0.015578947368421053,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,0.008346134152585765,0.0011264720942140297,0.0,
163,22,STYLE,0.0016842105263157896,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,17,2,0,0.008346134152585765,0.0011264720942140297,0.0,
163,22,STYLE,0.0016842105263157896,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,17,2,0,0.008346134152585765,0.0011264720942140297,0.0,
163,2,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,1.0240655401945725E-4,5.120327700972862E-5,
163,2,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,1.0240655401945725E-4,5.120327700972862E-5,
163,9,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,0.008346134152585765,4.608294930875576E-4,2.560163850486431E-5,
163,9,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,0.008346134152585765,4.608294930875576E-4,2.560163850486431E-5,
