F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,30,726,4,760,681,0.0056287104540332575,352,0,-696,0,0.0435884483143347,0,247,0,1292,17,0,1556,-1045,0.022647406572539257,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,30,726,4,760,681,0.0056287104540332575,352,0,-696,0,0.0435884483143347,0,247,0,1292,17,0,1556,-1045,0.022647406572539257,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,30,726,4,760,681,0.0056287104540332575,352,0,-696,0,0.0435884483143347,0,247,0,1292,17,0,1556,-1045,0.022647406572539257,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,106,4,0,110,681,0.0056287104540332575,352,0,102,0,0.19026702786377708,0,106,0,4,0,0,110,102,0.19026702786377708,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,745,839,35,1619,681,0.0056287104540332575,352,0,-94,0,0.15437446481303135,0,1240,0,1013,59,0,2312,227,0.15692087064528742,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,745,839,35,1619,681,0.0056287104540332575,352,0,-94,0,0.15437446481303135,0,1240,0,1013,59,0,2312,227,0.15692087064528742,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,745,839,35,1619,681,0.0056287104540332575,352,0,-94,0,0.15437446481303135,0,1240,0,1013,59,0,2312,227,0.15692087064528742,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,745,839,35,1619,681,0.0056287104540332575,352,0,-94,0,0.15437446481303135,0,1240,0,1013,59,0,2312,227,0.15692087064528742,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,745,839,35,1619,681,0.0056287104540332575,352,0,-94,0,0.15437446481303135,0,1240,0,1013,59,0,2312,227,0.15692087064528742,149254,89403,
0,0.0,0,0,0,0,8656,514,247313,0.0,59851,5,0.08460795972457155,162,745,839,35,1619,681,0.0056287104540332575,352,0,-94,0,0.15437446481303135,0,1240,0,1013,59,0,2312,227,0.15692087064528742,149254,89403,
53,0.0,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,41,5,1,47,681,0.0056287104540332575,352,0,36,0,0.11967009025832553,0,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.0,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,119,50,4,173,681,0.0056287104540332575,352,0,69,0,0.11682950057054983,0,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.0,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,141,7,0,148,681,0.0056287104540332575,352,0,134,0,0.13211971488493102,0,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.07272727272727272,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,81,79,1,161,681,0.0056287104540332575,352,2,2,2,0.12469042027462095,4,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.029411764705882353,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,591,269,1,861,681,0.0056287104540332575,352,1,322,1,0.14172900431825286,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.029411764705882353,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,591,269,1,861,681,0.0056287104540332575,352,1,322,1,0.14172900431825286,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.029411764705882353,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,591,269,1,861,681,0.0056287104540332575,352,1,322,1,0.14172900431825286,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.029411764705882353,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,591,269,1,861,681,0.0056287104540332575,352,1,322,1,0.14172900431825286,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.029411764705882353,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,591,269,1,861,681,0.0056287104540332575,352,1,322,1,0.14172900431825286,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.0,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,53,15,0,68,681,0.0056287104540332575,352,0,38,0,0.27023245162029086,0,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.024691358024691357,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,205,9,0,214,681,0.0056287104540332575,352,1,196,1,0.10561803164622217,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.0,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,531,452,18,1001,681,0.0056287104540332575,352,0,79,0,0.11270502379891748,0,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.041666666666666664,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,59,24,0,83,681,0.0056287104540332575,352,2,35,2,0.09973043268568278,4,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.03389830508474576,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,279,261,4,544,681,0.0056287104540332575,352,2,18,2,0.11589317940569437,4,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.015267175572519083,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,148,114,2,264,681,0.0056287104540332575,352,1,34,1,0.08600897721797539,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.0,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,179,35,3,217,681,0.0056287104540332575,352,0,144,0,0.15699927724447404,0,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.013888888888888888,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,225,34,14,273,681,0.0056287104540332575,352,1,191,1,0.04165351682044945,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
53,0.013888888888888888,1,48,5,102,8656,514,247313,0.025347480097309145,59851,5,0.08460795972457155,162,225,34,14,273,681,0.0056287104540332575,352,1,191,1,0.04165351682044945,2,3195,0,1494,58,0,4747,1701,0.12302334807202216,149254,89403,
2,0.0,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,665,92,3,760,681,0.0056287104540332575,352,0,573,0,0.11299730303081024,0,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
2,0.024096385542168676,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,510,222,8,740,681,0.0056287104540332575,352,2,288,2,0.08047603411624715,4,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
2,0.024096385542168676,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,510,222,8,740,681,0.0056287104540332575,352,2,288,2,0.08047603411624715,4,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
2,0.0,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,62,121,2,185,681,0.0056287104540332575,352,0,-59,0,0.015774355806748554,0,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
2,0.0,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,62,121,2,185,681,0.0056287104540332575,352,0,-59,0,0.015774355806748554,0,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
2,0.0,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,50,46,146,242,681,0.0056287104540332575,352,0,4,0,0.1275467736382682,0,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
2,0.0,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,50,46,146,242,681,0.0056287104540332575,352,0,4,0,0.1275467736382682,0,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
2,0.0,0,2,0,4,8656,514,247313,0.0018535681186283596,59851,5,0.08460795972457155,162,252,249,1,502,681,0.0056287104540332575,352,0,3,0,0.07495667250361657,0,2539,0,1049,191,0,3779,1490,0.06535015061777226,149254,89403,
