BAD_PRACTICE,NM_CONFUSING,org/apache/commons/lang3/AnnotationUtilsTest.java,setup,391-395,[        field1 = getClass().getDeclaredField("dummy1");,         field2 = getClass().getDeclaredField("dummy2");,         field3 = getClass().getDeclaredField("dummy3");,         field4 = getClass().getDeclaredField("dummy4");,     }],,setUp,60-61,[,         // Testing #LANG-304. Must be called before availableLocaleSet is called.],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/commons/lang3/AnnotationUtilsTest.java,,452-465,[        InvocationHandler generatedTestInvocationHandler = new InvocationHandler() {, ,             public Object invoke(Object proxy, Method method, Object[] args) throws Throwable {,                 if ("equals".equals(method.getName()) && method.getParameterTypes().length == 1) {,                     return Boolean.valueOf(proxy == args[0]);,                 },                 if ("hashCode".equals(method.getName()) && method.getParameterTypes().length == 0) {,                     return Integer.valueOf(System.identityHashCode(proxy));,                 },                 if ("toString".equals(method.getName()) && method.getParameterTypes().length == 0) {,                     return "Test proxy";,                 },                 return method.invoke(real, args);,             }],,
STYLE,FE_FLOATING_POINT_EQUALITY,org/apache/commons/lang3/ArrayUtils.java,indexOf,2299-2299,[            if (valueToFind == array[i]) {],,
STYLE,FE_FLOATING_POINT_EQUALITY,org/apache/commons/lang3/ArrayUtils.java,indexOf,2506-2506,[            if (valueToFind == array[i]) {],,
STYLE,FE_FLOATING_POINT_EQUALITY,org/apache/commons/lang3/ArrayUtils.java,lastIndexOf,2395-2395,[            if (valueToFind == array[i]) {],,
STYLE,FE_FLOATING_POINT_EQUALITY,org/apache/commons/lang3/ArrayUtils.java,lastIndexOf,2551-2551,[            if (valueToFind == array[i]) {],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,401-401,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,385-385,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,417-417,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,433-433,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,353-353,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,337-337,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,321-321,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,369-369,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,clone,449-449,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,1046-1046,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,1007-1007,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,1085-1085,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,1124-1124,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,929-929,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,890-890,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,848-848,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,968-968,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,subarray,1163-1163,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,3008-3008,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,2736-2736,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,3076-3076,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,3144-3144,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,2872-2872,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,2804-2804,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,2940-2940,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toObject,3212-3212,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,3168-3168,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,3190-3190,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2964-2964,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2986-2986,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2692-2692,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2714-2714,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,3032-3032,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,3054-3054,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,3100-3100,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,3122-3122,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2828-2828,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2850-2850,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2760-2760,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2782-2782,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2896-2896,[            return null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/commons/lang3/ArrayUtils.java,toPrimitive,2918-2918,[            return null;],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testJira567,47-47,[               n = ArrayUtils.addAll(new Integer[]{Integer.valueOf(1)}, new Long[]{Long.valueOf(2)});],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,429-429,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,506-506,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,456-456,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,606-606,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,581-581,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,531-531,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,556-556,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectAtIndex,481-481,[            assertEquals("Index: -1, Length: 2", e.getMessage());],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testLANG571,237-237,[            fail("Should have caused IllegalArgumentException");],,testLANG571,245-245,[        } catch (IllegalArgumentException iae){],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testAddObjectArrayObject,225-225,[        newArray = ArrayUtils.add(numberArray1, Float.valueOf(3));],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testLANG571,237-237,[            fail("Should have caused IllegalArgumentException");],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/commons/lang3/ArrayUtilsAddTest.java,testLANG571,237-237,[            fail("Should have caused IllegalArgumentException");],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/commons/lang3/ArrayUtilsTest.java,testSubarrayObject,775-775,[        short[] array = { 10, 11, 12, 13, 14, 15 };],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/commons/lang3/ArrayUtilsTest.java,testToObject_char,2901-2901,[        float[] emptyFloatArray = new float[] {};],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/commons/lang3/ArrayUtilsTest.java,testToPrimitive_char,2859-2859,[        assertTrue(ArrayUtils.isNotEmpty(notEmptyBooleanArray));],,testToPrimitive_char,2866-2866,[        Object[] notEmptyObjectArray = new Object[] {"aValue"};],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/commons/lang3/ArrayUtilsTest.java,testToPrimitive_char_char,2879-2879,[        assertEquals(0, ArrayUtils.getLength((short[]) null));],,testToPrimitive_char_char,2886-2886,[        assertEquals(0, ArrayUtils.getLength(emptyCharArray));],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/commons/lang3/ArrayUtilsTest.java,testToObject_char,2895-2907,[        double[] emptyDoubleArray = new double[] {};,         double[] notEmptyDoubleArray = new double[] { 1.0 };,         assertEquals(0, ArrayUtils.getLength((double[]) null));,         assertEquals(0, ArrayUtils.getLength(emptyDoubleArray));,         assertEquals(1, ArrayUtils.getLength(notEmptyDoubleArray));, ,         float[] emptyFloatArray = new float[] {};,         float[] notEmptyFloatArray = new float[] { 1.0F };,         assertEquals(0, ArrayUtils.getLength((float[]) null));,         assertEquals(0, ArrayUtils.getLength(emptyFloatArray));,         assertEquals(1, ArrayUtils.getLength(notEmptyFloatArray));, ,         boolean[] emptyBooleanArray = new boolean[] {};],,<init>,4537-4539,[],,valueOf,4570-4573,[],,
