F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
6,11,15824,5,7,1597,1,121,0.4447731755424063,460,20,0.043478260869565216,0.6666666666666666,0,0,
0,11,15824,5,14,1597,1,121,0.8915187376725838,460,20,0.043478260869565216,1.0,0,1,
14,223,15824,1,12,1597,5,121,0.3966528640441684,2054,3497,1.7025316455696202,0.6428571428571429,0,1,
14,223,15824,1,12,1597,5,121,0.4323671497584541,2054,3497,1.7025316455696202,0.6428571428571429,0,1,
17,223,15824,1,12,1597,6,121,0.413216011042098,2054,3497,1.7025316455696202,0.7058823529411765,0,1,
17,223,15824,1,12,1597,6,121,0.44013112491373363,2054,3497,1.7025316455696202,0.7058823529411765,0,1,
6,223,15824,1,12,1597,2,121,0.06918564527260179,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.06642512077294686,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.07194616977225674,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.07470669427191166,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.06090407177363699,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.058143547273982056,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.05538302277432712,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.06366459627329192,2054,3497,1.7025316455696202,0.5,0,1,
6,223,15824,1,12,1597,2,121,0.07746721877156659,2054,3497,1.7025316455696202,0.5,0,1,
18,223,15824,1,12,1597,5,121,0.18046928916494134,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
18,223,15824,1,12,1597,5,121,0.17374051069703245,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
18,223,15824,1,12,1597,5,121,0.18719806763285024,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
18,223,15824,1,12,1597,5,121,0.19392684610075914,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
18,223,15824,1,12,1597,5,121,0.16028295376121462,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
18,223,15824,1,12,1597,5,121,0.15355417529330573,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
20,223,15824,1,12,1597,5,121,0.14630779848171152,2054,3497,1.7025316455696202,0.15,0,1,
18,223,15824,1,12,1597,5,121,0.16701173222912352,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
18,223,15824,1,12,1597,5,121,0.20065562456866803,2054,3497,1.7025316455696202,0.16666666666666666,0,1,
13,223,15824,1,12,1597,4,121,0.5189786059351277,2054,3497,1.7025316455696202,0.23076923076923078,0,1,
13,223,15824,1,12,1597,4,121,0.4720496894409938,2054,3497,1.7025316455696202,0.23076923076923078,0,1,
13,223,15824,1,12,1597,4,121,0.5307108350586611,2054,3497,1.7025316455696202,0.23076923076923078,0,1,
13,223,15824,1,12,1597,4,121,0.5424430641821946,2054,3497,1.7025316455696202,0.23076923076923078,0,1,
13,223,15824,1,12,1597,4,121,0.49551414768806074,2054,3497,1.7025316455696202,0.23076923076923078,0,1,
13,223,15824,1,12,1597,4,121,0.48378191856452724,2054,3497,1.7025316455696202,0.23076923076923078,0,1,
