F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
79,10,STYLE,0.022792022792022793,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.029044117647058824,0.003676470588235294,0.0,
79,6,STYLE,0.022792022792022793,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.029044117647058824,0.0022058823529411764,0.0,
79,6,STYLE,0.022792022792022793,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.029044117647058824,0.0022058823529411764,0.0,
79,10,STYLE,0.022792022792022793,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.029044117647058824,0.003676470588235294,0.0,
13,1,BAD_PRACTICE,0.005698005698005698,NM_CONFUSING,19,3,0,0.004779411764705883,3.676470588235294E-4,1.838235294117647E-4,
3,3,BAD_PRACTICE,0.005698005698005698,NM_CONFUSING,19,3,0,0.0011029411764705882,0.0011029411764705882,1.838235294117647E-4,
3,3,BAD_PRACTICE,0.005698005698005698,NM_CONFUSING,19,3,0,0.0011029411764705882,0.0011029411764705882,1.838235294117647E-4,
29,2,STYLE,0.03947903947903948,BC_UNCONFIRMED_CAST,20,3,1,0.010661764705882353,7.352941176470588E-4,3.676470588235294E-4,
29,2,PERFORMANCE,0.02157102157102157,URF_UNREAD_FIELD,18,2,0,0.010661764705882353,7.352941176470588E-4,0.0,
29,27,STYLE,0.08913308913308914,DLS_DEAD_LOCAL_STORE,17,2,1,0.010661764705882353,0.009926470588235294,3.676470588235294E-4,
29,27,BAD_PRACTICE,4.07000407000407E-4,DMI_RANDOM_USED_ONLY_ONCE,14,1,1,0.010661764705882353,0.009926470588235294,3.676470588235294E-4,
29,27,I18N,0.006919006919006919,DM_CONVERT_CASE,20,3,1,0.010661764705882353,0.009926470588235294,3.676470588235294E-4,
29,27,STYLE,0.02157102157102157,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.010661764705882353,0.009926470588235294,3.676470588235294E-4,
29,27,STYLE,0.02157102157102157,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.010661764705882353,0.009926470588235294,3.676470588235294E-4,
29,27,EXPERIMENTAL,0.025234025234025233,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010661764705882353,0.009926470588235294,0.0011029411764705882,
29,27,EXPERIMENTAL,0.025234025234025233,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010661764705882353,0.009926470588235294,0.0011029411764705882,
29,27,EXPERIMENTAL,0.025234025234025233,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010661764705882353,0.009926470588235294,0.0011029411764705882,
