F72,F54,F53,F55,F25,F26,
2201,org/apache/derby/jdbc,apache,org/apache/derby/jdbc/InternalDriver.java,872,true,
7791,org/apache/derby/jdbc,apache,org/apache/derby/jdbc/ClientDriver.java,2985,true,
7791,org/apache/derby/jdbc,apache,org/apache/derby/jdbc/ClientDriver.java,2985,true,
2201,org/apache/derby/jdbc,apache,org/apache/derby/jdbc/InternalDriver.java,872,true,
3644,java/sql,apache,java/sql/SQLException.java,1830,true,
3346,javax/sql/rowset,apache,javax/sql/rowset/BaseRowSet.java,1664,true,
3346,javax/sql/rowset,apache,javax/sql/rowset/BaseRowSet.java,1664,true,
8134,org/apache/derby/catalog,apache,org/apache/derby/catalog/GetProcedureColumns.java,3245,true,
8134,org/apache/derby/catalog,apache,org/apache/derby/catalog/GetProcedureColumns.java,3245,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,114,true,
1288,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/AggregateAliasInfo.java,306,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/BaseTypeIdImpl.java,3245,true,
4132,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/OldRoutineType.java,1969,true,
956,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,77,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2182,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2182,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/BaseTypeIdImpl.java,3245,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1312,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1312,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1312,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1312,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1312,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1312,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1312,true,
2927,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/UDTAliasInfo.java,1319,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/UserDefinedTypeIdImpl.java,3245,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/BaseTypeIdImpl.java,3245,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientPooledConnection.java,2985,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientPooledConnection.java,2985,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientPooledConnection.java,2985,true,
926,org/apache/derby/client,apache,org/apache/derby/client/ClientXAConnection.java,68,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientXid.java,2985,true,
5209,org/apache/derby/client/am,apache,org/apache/derby/client/am/BlobLocatorOutputStream.java,2256,true,
6515,org/apache/derby/client/am,apache,org/apache/derby/client/am/ByteArrayCombinerStream.java,2527,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientBlob.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientCallableStatement.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientCallableStatement.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientCallableStatement.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientCallableStatement42.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientClob.java,68,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
886,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientConnection.java,53,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientPreparedStatement.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientPreparedStatement.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientPreparedStatement.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientPreparedStatement.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientPreparedStatement42.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
926,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientResultSet.java,68,true,
915,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientStatement.java,66,true,
915,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientStatement.java,66,true,
915,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientStatement.java,66,true,
915,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientStatement.java,66,true,
915,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientStatement.java,66,true,
915,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClientStatement.java,66,true,
975,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClobLocatorWriter.java,83,true,
