F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,44,1184,4,0,237,1,57,0.5047219307450157,721,126,0.17475728155339806,1.0,0,1,
0,44,1184,4,0,237,1,57,0.11227701993704092,721,126,0.17475728155339806,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,2,1184,4,0,237,1,57,0.7737226277372263,89,28,0.3146067415730337,1.0,0,1,
0,2,1184,4,6,237,1,57,0.9562043795620438,89,28,0.3146067415730337,1.0,0,1,
0,2,1184,4,6,237,1,57,0.9562043795620438,89,28,0.3146067415730337,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
13,5,1184,2,4,237,3,57,0.6888888888888889,161,39,0.2422360248447205,0.6752136752136753,0,1,
0,5,1184,2,2,237,1,57,0.24,161,39,0.2422360248447205,1.0,0,1,
0,5,1184,2,2,237,1,57,0.24444444444444444,161,39,0.2422360248447205,1.0,0,1,
0,5,1184,2,2,237,1,57,0.25333333333333335,161,39,0.2422360248447205,1.0,0,1,
0,5,1184,2,2,237,1,57,0.2577777777777778,161,39,0.2422360248447205,1.0,0,1,
0,5,1184,2,12,237,1,57,0.8622222222222222,161,39,0.2422360248447205,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
31,11,1184,1,16,237,12,57,0.6058823529411764,88,66,0.75,0.35944700460829493,13,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,1,1184,2,0,237,1,57,0.7789473684210526,56,25,0.44642857142857145,1.0,0,1,
0,1,1184,2,4,237,1,57,0.6421052631578947,56,25,0.44642857142857145,1.0,0,1,
0,1,1184,2,4,237,1,57,0.6947368421052632,56,25,0.44642857142857145,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
38,5,1184,1,4,237,14,57,0.8282828282828283,67,19,0.2835820895522388,0.7105263157894737,0,1,
0,5,1184,1,2,237,1,57,0.32323232323232326,67,19,0.2835820895522388,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
5,14,1184,1,4,237,1,57,0.9154929577464789,133,57,0.42857142857142855,0.6,4,1,
5,14,1184,1,4,237,1,57,0.92018779342723,133,57,0.42857142857142855,0.8,4,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,5,201,1,6,20,1,8,0.36666666666666664,75,61,0.8133333333333334,1.0,0,1,
0,5,201,1,4,20,1,8,0.4533333333333333,75,61,0.8133333333333334,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
13,19,742,1,0,28,4,5,0.4189453125,764,173,0.22643979057591623,1.0,1,1,
6,27,69,2,4,44,1,9,0.01073812518138725,30657,224,0.00730665100955736,0.6666666666666666,0,1,
6,27,69,2,4,44,1,9,0.9595627358034245,30657,224,0.00730665100955736,0.6666666666666666,0,1,
6,27,69,2,4,44,1,9,0.07126503498758505,30657,224,0.00730665100955736,0.6666666666666666,0,1,
18,27,69,2,4,44,1,9,0.9555319080326335,30657,224,0.00730665100955736,0.8888888888888888,0,1,
74,27,69,2,9,44,1,9,0.9885132302661567,30657,224,0.00730665100955736,0.02702702702702703,0,0,
3,27,69,2,4,44,1,9,0.9745574151107671,30657,224,0.00730665100955736,0.6666666666666666,0,1,
12,27,69,2,3,44,2,9,0.9728805907581181,30657,224,0.00730665100955736,0.5499999999999999,0,1,
3,27,69,2,4,44,1,9,0.973461029957112,30657,224,0.00730665100955736,0.6666666666666666,0,1,
0,27,69,2,3,44,1,9,0.9681725839218341,30657,224,0.00730665100955736,1.0,0,1,
42,6,69,1,10,44,13,9,0.8188405797101449,91,34,0.37362637362637363,0.6607142857142857,5,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
50,11,276,1,8,23,15,6,0.4793388429752066,197,122,0.6192893401015228,0.42,2,1,
50,11,276,1,8,23,15,6,0.4793388429752066,197,122,0.6192893401015228,0.42,2,1,
50,11,276,1,8,23,15,6,0.4793388429752066,197,122,0.6192893401015228,0.42,2,1,
50,11,276,1,8,23,15,6,0.4793388429752066,197,122,0.6192893401015228,0.42,2,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
21,2,140,1,10,19,7,9,0.7252747252747253,51,28,0.5490196078431373,0.6190476190476191,0,1,
0,2,140,1,2,19,1,9,0.43956043956043955,51,28,0.5490196078431373,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,3,140,1,0,19,1,9,0.18055555555555555,92,69,0.75,1.0,0,0,
0,3,140,1,2,19,1,9,0.23333333333333334,92,69,0.75,1.0,0,1,
0,3,140,1,2,19,1,9,0.20555555555555555,92,69,0.75,1.0,0,1,
0,3,140,1,6,19,1,9,0.17777777777777778,92,69,0.75,1.0,0,1,
0,3,140,1,6,19,1,9,0.19444444444444445,92,69,0.75,1.0,0,1,
0,3,140,1,6,19,1,9,0.16111111111111112,92,69,0.75,1.0,0,1,
10,11,728,1,0,64,1,10,0.38783269961977185,181,49,0.27071823204419887,1.0,0,1,
12,11,728,1,3,64,1,10,0.4144486692015209,181,49,0.27071823204419887,0.25,0,0,
44,11,728,1,4,64,8,10,0.5703422053231939,181,49,0.27071823204419887,0.13636363636363635,22,1,
10,11,728,1,0,64,1,10,0.3650190114068441,181,49,0.27071823204419887,1.0,0,1,
10,11,728,1,0,64,1,10,0.38783269961977185,181,49,0.27071823204419887,1.0,0,1,
220,11,728,1,7,64,36,10,0.6448669201520912,181,49,0.27071823204419887,0.07727272727272727,22,0,
210,3,728,1,9,64,35,10,0.5485436893203883,136,54,0.39705882352941174,0.28611111111111115,62,0,
5,3,728,1,0,64,4,10,0.48,40,29,0.725,1.0,2,1,
5,3,728,1,0,64,4,10,0.48,40,29,0.725,1.0,2,1,
7,3,728,1,4,64,1,10,0.5702479338842975,55,53,0.9636363636363636,0.2857142857142857,0,1,
12,19,728,1,0,64,1,10,0.32447817836812143,332,143,0.4307228915662651,1.0,0,1,
19,19,728,1,4,64,7,10,0.9032258064516129,332,143,0.4307228915662651,0.3157894736842105,0,1,
12,19,728,1,3,64,1,10,0.2618595825426945,332,143,0.4307228915662651,0.25,0,0,
44,19,728,1,4,64,6,10,0.3605313092979127,332,143,0.4307228915662651,0.13636363636363635,0,1,
12,19,728,1,0,64,1,10,0.3092979127134725,332,143,0.4307228915662651,1.0,0,1,
12,19,728,1,0,64,1,10,0.32447817836812143,332,143,0.4307228915662651,1.0,0,1,
220,19,728,1,7,64,26,10,0.4045540796963947,332,143,0.4307228915662651,0.08716577540106951,0,0,
14,19,728,1,0,64,6,10,0.8387096774193549,332,143,0.4307228915662651,1.0,3,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,6,171,2,5,22,1,6,0.9387755102040817,88,39,0.4431818181818182,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
3,11,145,1,4,85,1,10,0.6129032258064516,66,39,0.5909090909090909,0.6666666666666666,0,1,
5,11,145,1,4,85,1,10,0.49193548387096775,66,39,0.5909090909090909,0.6,0,1,
10,11,145,1,4,85,3,10,0.5725806451612904,66,39,0.5909090909090909,0.8,0,1,
5,13,145,1,4,85,1,10,0.6222222222222222,75,40,0.5333333333333333,0.6,0,1,
3,13,145,1,4,85,1,10,0.6666666666666666,75,40,0.5333333333333333,0.6666666666666666,0,1,
5,13,145,1,4,85,1,10,0.45185185185185184,75,40,0.5333333333333333,0.6,0,1,
10,13,145,1,4,85,3,10,0.5259259259259259,75,40,0.5333333333333333,0.8,0,1,
3,3,145,1,4,85,1,10,0.9591836734693877,13,30,2.3076923076923075,0.6666666666666666,0,1,
16,14,145,1,5,85,3,10,0.9705882352941176,255,170,0.6666666666666666,0.21875,3,0,
22,16,145,1,9,85,5,10,0.8900523560209425,273,69,0.25274725274725274,0.5606060606060607,0,1,
6,16,145,1,6,85,2,10,0.6570680628272252,273,69,0.25274725274725274,0.5,0,1,
16,16,145,1,4,85,3,10,0.9528795811518325,273,69,0.25274725274725274,0.603125,11,1,
12,22,145,3,4,85,1,10,0.5284431137724551,415,177,0.42650602409638555,0.5416666666666666,0,1,
0,22,145,3,0,85,1,10,0.811377245508982,415,177,0.42650602409638555,1.0,0,1,
0,22,145,3,0,85,1,10,0.7784431137724551,415,177,0.42650602409638555,1.0,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,4,484,1,8,35,18,13,0.4782608695652174,66,56,0.8484848484848485,0.43333333333333335,0,2,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
111,1,484,1,0,35,70,13,0.8596491228070176,29,56,1.9310344827586208,1.0,0,1,
37,1,484,1,0,35,24,13,0.7263157894736842,29,56,1.9310344827586208,1.0,0,2,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
13,3,484,1,0,35,5,13,0.8,37,44,1.1891891891891893,1.0,7,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
66,43,574,2,6,99,24,22,0.9684418145956607,1011,318,0.314540059347181,0.6363636363636364,0,1,
3,43,574,2,0,99,1,22,0.9789612097304405,1011,318,0.314540059347181,1.0,0,1,
3,43,574,2,4,99,1,22,0.16896778435239973,1011,318,0.314540059347181,0.6666666666666666,1,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
104,26,574,1,5,99,31,22,0.5476190476190477,381,94,0.24671916010498687,0.5100844277673546,0,1,
40,26,574,1,5,99,12,22,0.6263736263736264,381,94,0.24671916010498687,0.5447368421052632,0,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
49,1,128,1,8,10,30,5,0.6330275229357798,45,56,1.2444444444444445,0.3469387755102041,0,2,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
18,7,204,1,8,16,6,5,0.27413127413127414,164,56,0.34146341463414637,0.2222222222222222,0,2,
30,23,5733,5,7,1098,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
42,2,293,1,10,16,22,8,0.8726591760299626,170,57,0.3352941176470588,0.24285714285714283,2,1,
