F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
33,2,STYLE,0.047002533070644524,REC_CATCH_EXCEPTION,20,3,1,0.008921330089213302,5.406866720735334E-4,2.703433360367667E-4,
33,2,STYLE,0.028145229383619477,BC_UNCONFIRMED_CAST,20,3,1,0.008921330089213302,5.406866720735334E-4,2.703433360367667E-4,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
33,4,STYLE,0.028145229383619477,BC_UNCONFIRMED_CAST,20,3,1,0.008921330089213302,0.0010813733441470668,2.703433360367667E-4,
33,4,CORRECTNESS,0.0014072614691809737,UWF_UNWRITTEN_FIELD,15,3,0,0.008921330089213302,0.0010813733441470668,0.0,
33,4,CORRECTNESS,0.0014072614691809737,UWF_UNWRITTEN_FIELD,15,3,0,0.008921330089213302,0.0010813733441470668,0.0,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
33,6,PERFORMANCE,0.0213903743315508,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.008921330089213302,0.0016220600162206002,2.703433360367667E-4,
33,6,STYLE,0.023641992682240362,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008921330089213302,0.0016220600162206002,0.0,
33,6,STYLE,0.023641992682240362,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008921330089213302,0.0016220600162206002,0.0,
33,6,STYLE,0.023641992682240362,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008921330089213302,0.0016220600162206002,0.0,
33,6,STYLE,0.023641992682240362,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008921330089213302,0.0016220600162206002,0.0,
33,6,PERFORMANCE,0.06811145510835913,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008921330089213302,0.0016220600162206002,0.0,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
33,1,STYLE,0.03996622572473966,SF_SWITCH_NO_DEFAULT,19,2,1,0.008921330089213302,2.703433360367667E-4,2.703433360367667E-4,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
33,4,STYLE,0.001125809175344779,IM_BAD_CHECK_FOR_ODD,13,2,1,0.008921330089213302,0.0010813733441470668,2.703433360367667E-4,
33,4,PERFORMANCE,0.02898958626512806,URF_UNREAD_FIELD,18,2,0,0.008921330089213302,0.0010813733441470668,0.0,
33,4,PERFORMANCE,0.02898958626512806,URF_UNREAD_FIELD,20,3,0,0.008921330089213302,0.0010813733441470668,0.0,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
33,3,STYLE,0.009006473402758232,UCF_USELESS_CONTROL_FLOW,20,3,1,0.008921330089213302,8.110300081103001E-4,2.703433360367667E-4,
33,3,PERFORMANCE,0.02898958626512806,URF_UNREAD_FIELD,20,3,0,0.008921330089213302,8.110300081103001E-4,0.0,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
33,2,STYLE,0.028145229383619477,BC_UNCONFIRMED_CAST,20,3,2,0.008921330089213302,5.406866720735334E-4,5.406866720735334E-4,
33,2,STYLE,0.028145229383619477,BC_UNCONFIRMED_CAST,20,3,2,0.008921330089213302,5.406866720735334E-4,5.406866720735334E-4,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
4,2,MALICIOUS_CODE,0.008725021108922038,MS_PKGPROTECT,18,2,0,0.0010813733441470668,5.406866720735334E-4,0.0,
4,2,MALICIOUS_CODE,0.008725021108922038,MS_PKGPROTECT,18,2,0,0.0010813733441470668,5.406866720735334E-4,0.0,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
3,1,STYLE,0.001125809175344779,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,8.110300081103001E-4,2.703433360367667E-4,2.703433360367667E-4,
10,9,STYLE,0.042217844075429216,DLS_DEAD_LOCAL_STORE,17,2,1,0.002703433360367667,0.0024330900243309003,2.703433360367667E-4,
10,9,STYLE,0.042217844075429216,DLS_DEAD_LOCAL_STORE,17,2,1,0.002703433360367667,0.0024330900243309003,2.703433360367667E-4,
10,9,STYLE,0.042217844075429216,DLS_DEAD_LOCAL_STORE,17,2,1,0.002703433360367667,0.0024330900243309003,2.703433360367667E-4,
10,9,STYLE,0.042217844075429216,DLS_DEAD_LOCAL_STORE,20,3,1,0.002703433360367667,0.0024330900243309003,2.703433360367667E-4,
10,9,STYLE,0.004221784407542921,SF_SWITCH_FALLTHROUGH,20,3,1,0.002703433360367667,0.0024330900243309003,2.7034333603676697E-4,
10,9,PERFORMANCE,0.0213903743315508,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.002703433360367667,0.0024330900243309003,2.703433360367667E-4,
10,9,PERFORMANCE,0.0213903743315508,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.002703433360367667,0.0024330900243309003,2.703433360367667E-4,
10,9,PERFORMANCE,0.0213903743315508,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.002703433360367667,0.0024330900243309003,2.703433360367667E-4,
10,9,PERFORMANCE,0.022234731213059387,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.002703433360367667,0.0024330900243309003,0.0,
10,1,STYLE,0.03996622572473966,SF_SWITCH_NO_DEFAULT,19,2,1,0.002703433360367667,2.703433360367667E-4,2.703433360367667E-4,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
6,5,BAD_PRACTICE,0.004784688995215311,ES_COMPARING_STRINGS_WITH_EQ,11,2,4,0.0016220600162206002,0.0013517166801838335,0.0010813733441470668,
6,5,BAD_PRACTICE,0.004784688995215311,ES_COMPARING_STRINGS_WITH_EQ,11,2,4,0.0016220600162206002,0.0013517166801838335,0.0010813733441470668,
6,5,BAD_PRACTICE,0.004784688995215311,ES_COMPARING_STRINGS_WITH_EQ,11,2,4,0.0016220600162206002,0.0013517166801838335,0.0010813733441470668,
6,5,BAD_PRACTICE,0.004784688995215311,ES_COMPARING_STRINGS_WITH_EQ,11,2,4,0.0016220600162206002,0.0013517166801838335,0.0010813733441470668,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
9,2,PERFORMANCE,0.0025330706445257528,DM_STRING_TOSTRING,20,3,1,0.0024330900243309003,5.406866720735334E-4,2.703433360367667E-4,
9,2,MALICIOUS_CODE,8.443568815085843E-4,MS_CANNOT_BE_FINAL,18,2,0,0.0024330900243309003,5.406866720735334E-4,0.0,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
9,6,PERFORMANCE,0.001125809175344779,DM_STRING_CTOR,18,2,1,0.0024330900243309003,0.0016220600162206002,2.703433360367667E-4,
9,6,MALICIOUS_CODE,0.003658879819870532,MS_MUTABLE_ARRAY,18,2,0,0.0024330900243309003,0.0016220600162206002,0.0,
9,6,MALICIOUS_CODE,0.003658879819870532,MS_MUTABLE_ARRAY,18,2,0,0.0024330900243309003,0.0016220600162206002,0.0,
9,6,MALICIOUS_CODE,0.003658879819870532,MS_MUTABLE_ARRAY,18,2,0,0.0024330900243309003,0.0016220600162206002,0.0,
9,6,MALICIOUS_CODE,0.003658879819870532,MS_MUTABLE_ARRAY,18,2,0,0.0024330900243309003,0.0016220600162206002,0.0,
9,6,MALICIOUS_CODE,0.003658879819870532,MS_MUTABLE_ARRAY,18,2,0,0.0024330900243309003,0.0016220600162206002,0.0,
18,6,BAD_PRACTICE,0.01294680551646496,DE_MIGHT_IGNORE,16,2,3,0.004866180048661801,0.0016220600162206002,8.110300081103001E-4,
18,6,EXPERIMENTAL,0.0025330706445257528,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.004866180048661801,0.0016220600162206002,2.703433360367667E-4,
18,6,BAD_PRACTICE,0.004221784407542921,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.004866180048661801,0.0016220600162206002,5.406866720735334E-4,
18,6,BAD_PRACTICE,0.004221784407542921,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.004866180048661801,0.0016220600162206002,8.110300081103001E-4,
18,6,STYLE,0.047002533070644524,REC_CATCH_EXCEPTION,20,3,3,0.004866180048661801,0.0016220600162206002,8.110300081103001E-4,
18,6,BAD_PRACTICE,0.001125809175344779,RR_NOT_CHECKED,16,2,2,0.004866180048661801,0.0016220600162206002,5.406866720735334E-4,
18,1,STYLE,0.004221784407542921,SF_SWITCH_FALLTHROUGH,17,2,1,0.004866180048661801,2.703433360367667E-4,2.703433360367667E-4,
18,2,BAD_PRACTICE,0.0028145229383619475,CO_COMPARETO_INCORRECT_FLOATING,16,2,2,0.004866180048661801,5.406866720735334E-4,5.406866720735334E-4,
18,2,STYLE,0.017450042217844075,FE_FLOATING_POINT_EQUALITY,20,3,2,0.004866180048661801,5.406866720735334E-4,5.406866720735334E-4,
18,1,MALICIOUS_CODE,0.025612158739093723,EI_EXPOSE_REP2,18,2,1,0.004866180048661801,2.703433360367667E-4,2.703433360367667E-4,
18,8,BAD_PRACTICE,0.01294680551646496,DE_MIGHT_IGNORE,16,2,3,0.004866180048661801,0.0021627466882941336,8.110300081103001E-4,
18,8,STYLE,5.629045876723895E-4,IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,17,2,1,0.004866180048661801,0.0021627466882941336,2.703433360367667E-4,
18,8,EXPERIMENTAL,0.0025330706445257528,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.004866180048661801,0.0021627466882941336,2.703433360367667E-4,
18,8,BAD_PRACTICE,0.004221784407542921,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.004866180048661801,0.0021627466882941336,5.406866720735334E-4,
18,8,BAD_PRACTICE,0.004221784407542921,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.004866180048661801,0.0021627466882941336,8.110300081103001E-4,
18,8,STYLE,0.047002533070644524,REC_CATCH_EXCEPTION,20,3,3,0.004866180048661801,0.0021627466882941336,8.110300081103001E-4,
18,8,BAD_PRACTICE,0.001125809175344779,RR_NOT_CHECKED,16,2,2,0.004866180048661801,0.0021627466882941336,5.406866720735334E-4,
18,8,STYLE,0.0059104981705600905,UC_USELESS_CONDITION,19,3,1,0.004866180048661801,0.0021627466882941336,2.703433360367667E-4,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
2,1,PERFORMANCE,0.0033774275260343373,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,20,3,0,5.406866720735334E-4,2.703433360367667E-4,0.0,
84,2,STYLE,0.0430622009569378,EQ_DOESNT_OVERRIDE_EQUALS,17,2,144,0.0227088402270884,5.406866720735334E-4,0.038929440389294405,
16,3,MALICIOUS_CODE,0.017450042217844075,EI_EXPOSE_REP,18,2,1,0.004325493376588267,8.110300081103001E-4,2.703433360367667E-4,
16,3,MALICIOUS_CODE,0.025612158739093723,EI_EXPOSE_REP2,18,2,2,0.004325493376588267,8.110300081103001E-4,5.406866720735334E-4,
16,3,MALICIOUS_CODE,0.025612158739093723,EI_EXPOSE_REP2,18,2,2,0.004325493376588267,8.110300081103001E-4,5.406866720735334E-4,
16,4,BAD_PRACTICE,0.0059104981705600905,CN_IDIOM_NO_SUPER_CALL,16,2,1,0.004325493376588267,0.0010813733441470668,2.703433360367667E-4,
16,4,MALICIOUS_CODE,0.017450042217844075,EI_EXPOSE_REP,18,2,1,0.004325493376588267,0.0010813733441470668,2.703433360367667E-4,
16,4,MALICIOUS_CODE,0.025612158739093723,EI_EXPOSE_REP2,18,2,2,0.004325493376588267,0.0010813733441470668,5.406866720735334E-4,
16,4,MALICIOUS_CODE,0.025612158739093723,EI_EXPOSE_REP2,18,2,2,0.004325493376588267,0.0010813733441470668,5.406866720735334E-4,
16,1,MALICIOUS_CODE,0.017450042217844075,EI_EXPOSE_REP,18,2,1,0.004325493376588267,2.703433360367667E-4,2.703433360367667E-4,
16,1,STYLE,0.0647340275823248,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.004325493376588267,2.703433360367667E-4,2.703433360367667E-4,
16,4,STYLE,0.03996622572473966,SF_SWITCH_NO_DEFAULT,19,2,1,0.004325493376588267,0.0010813733441470668,2.703433360367667E-4,
16,4,BAD_PRACTICE,0.001125809175344779,UI_INHERITANCE_UNSAFE_GETRESOURCE,19,3,1,0.004325493376588267,0.0010813733441470668,2.703433360367667E-4,
16,4,PERFORMANCE,0.0213903743315508,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.004325493376588267,0.0010813733441470668,2.703433360367667E-4,
16,3,BAD_PRACTICE,0.0059104981705600905,CN_IDIOM_NO_SUPER_CALL,14,1,1,0.004325493376588267,8.110300081103001E-4,2.703433360367667E-4,
16,3,STYLE,0.042217844075429216,DLS_DEAD_LOCAL_STORE,17,2,1,0.004325493376588267,8.110300081103001E-4,2.703433360367667E-4,
