1,,F54,
2,,F55,
5,,F62,
6,,F65,
7,,F64,
8,,F67,
9,,F34,
10,,F66,
11,,F69,
13,,F101,
14,,F102,
16,,F104,
17,,F105,
27,,F16-void,
30,,F16-Query,
50,,F3-String,
81,,F12-String,
172,,F5-java.lang.Object,
215,,F15-private,
217,,F15-public,
235,,F4-int,
274,,F11-vs,
279,,F94,
280,,F95,
282,,F109,
284,,F23,
286,,F79,
287,,F111,
288,,F112,
289,,F113,
290,,F116,
291,,F117,
292,,F118,
295,,F110,
299,,F114,
300,,F115,
301,,F61,
302,,F77,
303,,F88,
304,,F70,
305,,F41,
306,,F40,
308,,F42,
310,,F44,
311,,F46,
312,,F126,
314,,F128,
316,,F36,
320,,F38,
321,,F132,
323,,F133,
324,,F134,
325,,F39,
326,,F135,
328,,F137,
331,,F71-chrism@apache.org,
332,,F71-anshum@apache.org,
334,,F71-rmuir@apache.org,
335,,F71-sarowe@apache.org,
336,,F71-simonw@apache.org,
338,,F71-jpountz@apache.org,
339,,F71-buschmi@apache.org,
341,,F71-noble@apache.org,
342,,F71-yonik@apache.org,
343,,F71-mikemccand@apache.org,
344,,F71-shaie@apache.org,
346,,F71-romseygeek@apache.org,
347,,F71-erick@apache.org,
351,,F73,
353,,F146,
354,,category,
original feature size,355
refined feature size,70
