F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
3,3,MALICIOUS_CODE,0.016286644951140065,EI_EXPOSE_REP,18,2,1,0.004149377593360996,0.004149377593360996,0.0013831258644536654,
3,3,MALICIOUS_CODE,0.030944625407166124,EI_EXPOSE_REP2,18,2,2,0.004149377593360996,0.004149377593360996,0.0027662517289073307,
3,3,MALICIOUS_CODE,0.030944625407166124,EI_EXPOSE_REP2,18,2,2,0.004149377593360996,0.004149377593360996,0.0027662517289073307,
1,1,STYLE,0.08143322475570032,REC_CATCH_EXCEPTION,20,3,1,0.0013831258644536654,0.0013831258644536654,0.0013831258644536654,
6,4,BAD_PRACTICE,0.011400651465798045,DM_EXIT,16,2,1,0.008298755186721992,0.005532503457814661,0.0013831258644536654,
6,4,MALICIOUS_CODE,0.016286644951140065,EI_EXPOSE_REP,18,2,1,0.008298755186721992,0.005532503457814661,0.0013831258644536654,
6,4,PERFORMANCE,0.050488599348534204,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008298755186721992,0.005532503457814661,0.0,
6,4,PERFORMANCE,0.050488599348534204,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008298755186721992,0.005532503457814661,0.0,
6,2,BAD_PRACTICE,0.011400651465798045,DM_EXIT,16,2,1,0.008298755186721992,0.0027662517289073307,0.0013831258644536654,
6,2,MALICIOUS_CODE,0.016286644951140065,EI_EXPOSE_REP,18,2,1,0.008298755186721992,0.0027662517289073307,0.0013831258644536654,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,1,BAD_PRACTICE,0.03257328990228013,NM_CONFUSING,19,3,0,0.029045643153526972,0.0013831258644536654,6.915629322268327E-4,
21,3,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.004149377593360996,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,5,I18N,0.08306188925081433,DM_DEFAULT_ENCODING,19,1,2,0.029045643153526972,0.006915629322268326,0.0027662517289073307,
21,5,I18N,0.08306188925081433,DM_DEFAULT_ENCODING,19,1,1,0.029045643153526972,0.006915629322268326,0.0013831258644536654,
21,5,BAD_PRACTICE,0.03257328990228013,NM_CONFUSING,19,3,0,0.029045643153526972,0.006915629322268326,6.915629322268327E-4,
21,5,STYLE,0.08143322475570032,REC_CATCH_EXCEPTION,20,3,2,0.029045643153526972,0.006915629322268326,0.0027662517289073307,
21,5,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.006915629322268326,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
21,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.029045643153526972,0.0013831258644536654,0.0,
