F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
33,2,STYLE,0.044671689989235736,REC_CATCH_EXCEPTION,20,3,1,0.008037018996590355,4.870920603994155E-4,2.4354603019970775E-4,
33,2,STYLE,0.02798708288482239,BC_UNCONFIRMED_CAST,20,3,1,0.008037018996590355,4.870920603994155E-4,2.4354603019970775E-4,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
33,4,STYLE,0.02798708288482239,BC_UNCONFIRMED_CAST,20,3,1,0.008037018996590355,9.74184120798831E-4,2.4354603019970775E-4,
33,4,CORRECTNESS,0.0024219590958019376,UWF_UNWRITTEN_FIELD,15,3,0,0.008037018996590355,9.74184120798831E-4,0.0,
33,4,CORRECTNESS,0.0024219590958019376,UWF_UNWRITTEN_FIELD,15,3,0,0.008037018996590355,9.74184120798831E-4,0.0,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
33,6,PERFORMANCE,0.021259418729817008,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.008037018996590355,0.0014612761811982464,2.4354603019970775E-4,
33,6,STYLE,0.02502691065662002,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008037018996590355,0.0014612761811982464,0.0,
33,6,STYLE,0.02502691065662002,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008037018996590355,0.0014612761811982464,0.0,
33,6,STYLE,0.02502691065662002,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008037018996590355,0.0014612761811982464,0.0,
33,6,STYLE,0.02502691065662002,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.008037018996590355,0.0014612761811982464,0.0,
33,6,PERFORMANCE,0.06646932185145317,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008037018996590355,0.0014612761811982464,0.0,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
33,1,STYLE,0.038482238966630784,SF_SWITCH_NO_DEFAULT,19,2,1,0.008037018996590355,2.4354603019970775E-4,2.4354603019970775E-4,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
33,4,STYLE,0.001076426264800861,IM_BAD_CHECK_FOR_ODD,13,2,1,0.008037018996590355,9.74184120798831E-4,2.4354603019970775E-4,
33,4,PERFORMANCE,0.029601722282023683,URF_UNREAD_FIELD,18,2,0,0.008037018996590355,9.74184120798831E-4,0.0,
33,4,PERFORMANCE,0.029601722282023683,URF_UNREAD_FIELD,20,3,0,0.008037018996590355,9.74184120798831E-4,0.0,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
33,3,STYLE,0.008880516684607105,UCF_USELESS_CONTROL_FLOW,20,3,1,0.008037018996590355,7.306380905991232E-4,2.4354603019970775E-4,
33,3,PERFORMANCE,0.029601722282023683,URF_UNREAD_FIELD,20,3,0,0.008037018996590355,7.306380905991232E-4,0.0,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
33,2,STYLE,0.02798708288482239,BC_UNCONFIRMED_CAST,20,3,2,0.008037018996590355,4.870920603994155E-4,4.870920603994155E-4,
33,2,STYLE,0.02798708288482239,BC_UNCONFIRMED_CAST,20,3,2,0.008037018996590355,4.870920603994155E-4,4.870920603994155E-4,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
88,2,STYLE,0.045748116254036596,EQ_DOESNT_OVERRIDE_EQUALS,17,2,160,0.02143205065757428,4.870920603994155E-4,0.03896736483195324,
