F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
77,10,STYLE,0.022626262626262626,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.028143274853801168,0.003654970760233918,0.0,
77,5,STYLE,0.022626262626262626,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.028143274853801168,0.001827485380116959,0.0,
77,5,STYLE,0.022626262626262626,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.028143274853801168,0.001827485380116959,0.0,
77,10,STYLE,0.022626262626262626,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.028143274853801168,0.003654970760233918,0.0,
13,1,BAD_PRACTICE,0.0056565656565656566,NM_CONFUSING,19,3,0,0.004751461988304093,3.654970760233918E-4,1.827485380116959E-4,
3,3,BAD_PRACTICE,0.0056565656565656566,NM_CONFUSING,19,3,0,0.0010964912280701754,0.0010964912280701754,1.827485380116959E-4,
3,3,BAD_PRACTICE,0.0056565656565656566,NM_CONFUSING,19,3,0,0.0010964912280701754,0.0010964912280701754,1.827485380116959E-4,
29,2,STYLE,0.03636363636363636,BC_UNCONFIRMED_CAST,20,3,1,0.010599415204678362,7.309941520467836E-4,3.654970760233918E-4,
29,2,PERFORMANCE,0.019797979797979797,URF_UNREAD_FIELD,18,2,0,0.010599415204678362,7.309941520467836E-4,0.0,
29,27,STYLE,0.09090909090909091,DLS_DEAD_LOCAL_STORE,17,2,1,0.010599415204678362,0.009868421052631578,3.654970760233918E-4,
29,27,BAD_PRACTICE,4.0404040404040404E-4,DMI_RANDOM_USED_ONLY_ONCE,14,1,1,0.010599415204678362,0.009868421052631578,3.654970760233918E-4,
29,27,I18N,0.006868686868686869,DM_CONVERT_CASE,20,3,1,0.010599415204678362,0.009868421052631578,3.654970760233918E-4,
29,27,STYLE,0.020606060606060607,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.010599415204678362,0.009868421052631578,3.654970760233918E-4,
29,27,STYLE,0.020606060606060607,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.010599415204678362,0.009868421052631578,3.654970760233918E-4,
29,27,EXPERIMENTAL,0.025050505050505052,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010599415204678362,0.009868421052631578,0.0010964912280701754,
29,27,EXPERIMENTAL,0.025050505050505052,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010599415204678362,0.009868421052631578,0.0010964912280701754,
29,27,EXPERIMENTAL,0.025050505050505052,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010599415204678362,0.009868421052631578,0.0010964912280701754,
29,27,EXPERIMENTAL,0.025050505050505052,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010599415204678362,0.009868421052631578,0.0010964912280701754,
29,27,EXPERIMENTAL,0.025050505050505052,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.010599415204678362,0.009868421052631578,0.0010964912280701754,
