F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
13,60,8034,2,0,1108,3,150,0.3772378516624041,739,721,0.9756427604871448,1.0,9,1,
6,60,8034,2,8,1108,2,150,0.9980818414322251,739,721,0.9756427604871448,0.8333333333333334,0,1,
15,60,8034,2,8,1108,3,150,0.4936061381074169,739,721,0.9756427604871448,0.6309523809523809,0,0,
14,60,8034,2,10,1108,3,150,0.1374680306905371,739,721,0.9756427604871448,0.7169312169312169,0,0,
22,60,8034,2,12,1108,7,150,0.7672634271099744,739,721,0.9756427604871448,0.22727272727272727,0,0,
13,60,8034,2,8,1108,3,150,0.3727621483375959,739,721,0.9756427604871448,0.23076923076923078,9,1,
13,60,8034,2,0,1108,3,150,0.3772378516624041,739,721,0.9756427604871448,1.0,9,1,
26,10,8034,2,0,1108,1,150,0.8691099476439791,142,32,0.22535211267605634,1.0,0,1,
6,10,8034,2,4,1108,2,150,0.27225130890052357,142,32,0.22535211267605634,0.8333333333333334,0,1,
30,10,8034,2,8,1108,3,150,0.39790575916230364,142,32,0.22535211267605634,0.1,6,1,
3,22,8034,1,8,1108,1,150,0.7809278350515464,202,158,0.7821782178217822,0.6666666666666666,0,0,
3,22,8034,1,6,1108,1,150,0.32989690721649484,202,158,0.7821782178217822,0.8333333333333334,0,0,
26,22,8034,1,0,1108,1,150,0.5927835051546392,202,158,0.7821782178217822,1.0,2,1,
26,22,8034,1,0,1108,1,150,0.5670103092783505,202,158,0.7821782178217822,1.0,2,1,
24,10,8034,1,16,1108,2,150,0.8988095238095238,115,33,0.28695652173913044,0.3333333333333333,5,1,
96,10,8034,1,14,1108,5,150,0.9017857142857143,115,33,0.28695652173913044,0.0859375,5,0,
0,125,8034,3,6,1108,1,150,0.05222672064777328,956,1344,1.405857740585774,1.0,0,1,
0,29,8034,3,7,1108,1,150,0.08458646616541353,242,235,0.9710743801652892,1.0,0,1,
0,29,8034,1,5,1108,1,150,0.17671517671517672,174,268,1.5402298850574712,1.0,0,1,
44,36,8034,3,12,1108,1,150,0.5512152777777778,256,263,1.02734375,0.2159090909090909,0,0,
5,36,8034,3,8,1108,1,150,0.8125,256,263,1.02734375,0.4,3,1,
3,46,8034,1,8,1108,1,150,0.45776566757493187,624,404,0.6474358974358975,0.6666666666666666,0,1,
20,46,8034,1,8,1108,5,150,0.40236148955495005,624,404,0.6474358974358975,0.95,0,1,
20,46,8034,1,8,1108,5,150,0.37693006357856496,624,404,0.6474358974358975,0.95,11,1,
9,5,8034,1,8,1108,1,150,0.9078947368421053,39,28,0.717948717948718,0.3333333333333333,8,1,
3,20,8034,1,8,1108,1,150,0.29210526315789476,177,167,0.943502824858757,0.6666666666666666,0,1,
3,20,8034,1,8,1108,1,150,0.2657894736842105,177,167,0.943502824858757,0.6666666666666666,2,4,
0,3,8034,2,12,1108,1,150,0.6973684210526315,52,17,0.3269230769230769,1.0,0,1,
5,10,8034,3,8,1108,1,150,0.6907630522088354,106,118,1.1132075471698113,0.4,0,1,
5,10,8034,3,8,1108,1,150,0.7469879518072289,106,118,1.1132075471698113,0.4,2,1,
351,35,8034,2,8,1108,64,150,0.7023031434796141,447,203,0.4541387024608501,0.06984969053934571,0,0,
39,35,8034,2,0,1108,8,150,0.680672268907563,447,203,0.4541387024608501,1.0,0,1,
8,35,8034,2,12,1108,2,150,0.1568627450980392,447,203,0.4541387024608501,0.5,0,1,
14,35,8034,2,8,1108,2,150,0.2773109243697479,447,203,0.4541387024608501,0.21428571428571427,0,1,
14,35,8034,2,8,1108,2,150,0.30392156862745096,447,203,0.4541387024608501,0.21428571428571427,0,1,
132,35,8034,2,14,1108,25,150,0.8627450980392157,447,203,0.4541387024608501,0.3787878787878788,33,0,
13,69,8034,1,0,1108,4,150,0.9708222811671088,868,871,1.0034562211981566,1.0,0,1,
12,69,8034,1,0,1108,4,150,0.8063660477453581,868,871,1.0034562211981566,1.0,0,1,
12,69,8034,1,0,1108,4,150,0.7305039787798409,868,871,1.0034562211981566,1.0,0,1,
3,69,8034,1,8,1108,1,150,0.43023872679045094,868,871,1.0034562211981566,0.6666666666666666,0,1,
0,69,8034,1,16,1108,1,150,0.41220159151193636,868,871,1.0034562211981566,1.0,0,1,
0,69,8034,1,21,1108,1,150,0.46206896551724136,868,871,1.0034562211981566,1.0,0,1,
0,69,8034,1,4,1108,1,150,0.07851458885941645,868,871,1.0034562211981566,1.0,0,1,
3,69,8034,1,8,1108,1,150,0.39920424403183025,868,871,1.0034562211981566,0.6666666666666666,0,0,
3,69,8034,1,6,1108,1,150,0.3907161803713528,868,871,1.0034562211981566,0.8333333333333334,0,0,
3,69,8034,1,6,1108,1,150,0.19177718832891247,868,871,1.0034562211981566,0.8333333333333334,0,1,
10,33,8034,1,8,1108,2,150,0.8644366197183099,459,48,0.10457516339869281,0.6,0,1,
3,33,8034,1,4,1108,1,150,0.0897887323943662,459,48,0.10457516339869281,1.0,0,1,
17,33,8034,1,0,1108,3,150,0.7253521126760564,459,48,0.10457516339869281,1.0,19,1,
17,33,8034,1,0,1108,3,150,0.7253521126760564,459,48,0.10457516339869281,1.0,19,1,
76,43,8034,20,10,1108,11,150,0.2301449275362319,961,659,0.6857440166493236,0.21710526315789475,0,0,
0,43,8034,20,0,1108,1,150,0.664927536231884,961,659,0.6857440166493236,1.0,0,1,
0,43,8034,20,0,1108,1,150,0.6231884057971014,961,659,0.6857440166493236,1.0,0,1,
10,60,8034,1,12,1108,1,150,0.12719298245614036,551,49,0.08892921960072596,0.6,0,1,
21,60,8034,1,0,1108,2,150,0.7426900584795322,551,49,0.08892921960072596,1.0,0,1,
21,60,8034,1,0,1108,2,150,0.7368421052631579,551,49,0.08892921960072596,1.0,0,1,
42,60,8034,1,0,1108,3,150,0.7324561403508771,551,49,0.08892921960072596,1.0,0,0,
42,60,8034,1,0,1108,3,150,0.7119883040935673,551,49,0.08892921960072596,1.0,0,0,
21,60,8034,1,0,1108,2,150,0.7397660818713451,551,49,0.08892921960072596,1.0,0,1,
3,60,8034,1,8,1108,1,150,0.3684210526315789,551,49,0.08892921960072596,0.6666666666666666,0,1,
3,4,8034,1,4,1108,1,150,0.8222222222222222,17,20,1.1764705882352942,1.0,0,1,
3,10,8034,1,8,1108,1,150,0.5028089887640449,66,92,1.393939393939394,0.6666666666666666,0,0,
196,33,8034,2,20,1108,56,150,0.2707224334600761,812,374,0.4605911330049261,0.1989795918367347,0,1,
226,33,8034,2,16,1108,43,150,0.6011406844106464,812,374,0.4605911330049261,0.13495575221238937,0,0,
24,33,8034,2,0,1108,2,150,0.823574144486692,812,374,0.4605911330049261,1.0,0,1,
33,33,8034,2,12,1108,8,150,0.9771863117870723,812,374,0.4605911330049261,0.15151515151515152,0,1,
11,125,8034,3,8,1108,3,150,0.7987854251012145,956,1344,1.405857740585774,0.18181818181818182,0,1,
3,125,8034,3,8,1108,1,150,0.8068825910931174,956,1344,1.405857740585774,0.6666666666666666,0,1,
3,125,8034,3,8,1108,1,150,0.46518218623481783,956,1344,1.405857740585774,0.6666666666666666,0,1,
36,125,8034,3,8,1108,7,150,0.7773279352226721,956,1344,1.405857740585774,0.8611111111111112,0,1,
66,125,8034,3,0,1108,17,150,0.738663967611336,956,1344,1.405857740585774,1.0,0,0,
36,125,8034,3,0,1108,7,150,0.7748987854251013,956,1344,1.405857740585774,1.0,0,1,
25,125,8034,3,12,1108,6,150,0.8987854251012146,956,1344,1.405857740585774,0.12,0,1,
14,125,8034,3,12,1108,3,150,0.9919028340080972,956,1344,1.405857740585774,0.5714285714285714,0,1,
25,125,8034,3,8,1108,6,150,0.9020242914979757,956,1344,1.405857740585774,0.48,0,1,
14,125,8034,3,0,1108,3,150,0.7016194331983806,956,1344,1.405857740585774,1.0,0,1,
11,125,8034,3,0,1108,1,150,0.10890688259109312,956,1344,1.405857740585774,1.0,0,1,
16,125,8034,3,0,1108,4,150,0.825506072874494,956,1344,1.405857740585774,1.0,0,1,
0,125,8034,3,10,1108,1,150,0.07044534412955465,956,1344,1.405857740585774,1.0,0,1,
0,2,8034,2,8,1108,1,150,0.7446808510638298,22,18,0.8181818181818182,1.0,0,1,
24,12,8034,2,16,1108,3,150,0.5658682634730539,210,94,0.44761904761904764,0.3333333333333333,0,1,
