F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,2540,1584,272,4396,652,0.003022955953519825,545,0,956,0,0.24321015447911218,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,2540,1584,272,4396,652,0.003022955953519825,545,0,956,0,0.24321015447911218,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,2540,1584,272,4396,652,0.003022955953519825,545,0,956,0,0.24321015447911218,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,2540,1584,272,4396,652,0.003022955953519825,545,0,956,0,0.24321015447911218,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,2540,1584,272,4396,652,0.003022955953519825,545,0,956,0,0.24321015447911218,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,2540,1584,272,4396,652,0.003022955953519825,545,0,956,0,0.24321015447911218,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,2540,1584,272,4396,652,0.003022955953519825,545,0,956,0,0.24321015447911218,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,303,64,1,368,652,0.003022955953519825,545,0,239,0,0.15149441927822,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,303,64,1,368,652,0.003022955953519825,545,0,239,0,0.15149441927822,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,303,64,1,368,652,0.003022955953519825,545,0,239,0,0.15149441927822,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,134,0,0,134,652,0.003022955953519825,545,0,134,0,0.3341645885286783,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,134,0,0,134,652,0.003022955953519825,545,0,134,0,0.3341645885286783,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,9296,6195,731,16222,652,0.003022955953519825,545,0,3101,0,0.22401079189512046,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,879,1206,47,2132,652,0.003022955953519825,545,0,-327,0,0.1547843277893219,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,893,624,94,1611,652,0.003022955953519825,545,0,269,0,0.15548470272730514,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,196,539,38,773,652,0.003022955953519825,545,0,-343,0,0.1495014715773332,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,196,539,38,773,652,0.003022955953519825,545,0,-343,0,0.1495014715773332,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,1044,277,98,1419,652,0.003022955953519825,545,0,767,0,0.2315456090762514,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,
