F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
15,6,STYLE,0.06798516687268233,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.016592920353982302,0.00663716814159292,0.0011061946902654867,
15,6,STYLE,0.06798516687268233,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.016592920353982302,0.00663716814159292,0.0011061946902654867,
15,6,STYLE,0.06798516687268233,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.016592920353982302,0.00663716814159292,0.0011061946902654867,
15,6,CORRECTNESS,0.0012360939431396785,IL_INFINITE_RECURSIVE_LOOP,9,1,1,0.016592920353982302,0.00663716814159292,0.0011061946902654867,
15,6,PERFORMANCE,0.00865265760197775,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.016592920353982302,0.00663716814159292,0.0,
15,6,PERFORMANCE,0.00865265760197775,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.016592920353982302,0.00663716814159292,0.0,
15,3,EXPERIMENTAL,0.0012360939431396785,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,2,0.016592920353982302,0.00331858407079646,0.0022123893805309734,
15,3,BAD_PRACTICE,0.04326328800988875,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.016592920353982302,0.00331858407079646,0.0011061946902654867,
15,3,BAD_PRACTICE,0.006180469715698393,UI_INHERITANCE_UNSAFE_GETRESOURCE,19,3,2,0.016592920353982302,0.00331858407079646,0.0022123893805309734,
15,2,PERFORMANCE,0.004944375772558714,URF_UNREAD_FIELD,18,2,0,0.016592920353982302,0.0022123893805309734,0.0,
15,1,STYLE,0.003708281829419036,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.016592920353982302,0.0011061946902654867,0.0011061946902654867,
