F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,264,0,0,264,6204,0.011557783429867406,2229,0,264,0,0.015161474067266041,0,18629,0,6,0,0,18635,18623,0.0680169833665011,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,151,0,0,151,6204,0.011557783429867406,2229,0,151,0,0.008430573390653787,0,425,0,0,0,0,425,425,0.002351891049435118,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,151,0,0,151,6204,0.011557783429867406,2229,0,151,0,0.008430573390653787,0,425,0,0,0,0,425,425,0.002351891049435118,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,159,6,1,166,6204,0.011557783429867406,2229,0,153,0,0.017196547973957043,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,159,6,1,166,6204,0.011557783429867406,2229,0,153,0,0.017196547973957043,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
89,0.0,0,0,89,89,67253,4165,313438,0.016978343294132767,160417,103,0.08349218740603068,1936,670,46,191,907,6204,0.011557783429867406,2229,0,624,0,0.21024556130275643,0,1523,0,481,276,0,2280,1042,0.09216556243815191,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,82,0,0,82,6204,0.011557783429867406,2229,0,82,0,0.3650475341651812,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,60,70,329,459,6204,0.011557783429867406,2229,0,-10,0,0.1518997502758672,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,29,11,7,47,6204,0.011557783429867406,2229,0,18,0,0.06749259466493292,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,44,4,0,48,6204,0.011557783429867406,2229,0,40,0,0.03978787070620541,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,44,4,0,48,6204,0.011557783429867406,2229,0,40,0,0.03978787070620541,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,44,4,0,48,6204,0.011557783429867406,2229,0,40,0,0.03978787070620541,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,44,4,0,48,6204,0.011557783429867406,2229,0,40,0,0.03978787070620541,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,44,4,0,48,6204,0.011557783429867406,2229,0,40,0,0.03978787070620541,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,44,4,0,48,6204,0.011557783429867406,2229,0,40,0,0.03978787070620541,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,6,1,0,7,6204,0.011557783429867406,2229,0,5,0,0.25,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,66,0,0,66,6204,0.011557783429867406,2229,0,66,0,0.047515352801102896,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,66,0,0,66,6204,0.011557783429867406,2229,0,66,0,0.047515352801102896,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,66,0,0,66,6204,0.011557783429867406,2229,0,66,0,0.047515352801102896,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,66,0,0,66,6204,0.011557783429867406,2229,0,66,0,0.047515352801102896,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,66,0,0,66,6204,0.011557783429867406,2229,0,66,0,0.047515352801102896,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,75,12,10,97,6204,0.011557783429867406,2229,0,63,0,0.09860093508721503,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,75,12,10,97,6204,0.011557783429867406,2229,0,63,0,0.09860093508721503,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,75,12,10,97,6204,0.011557783429867406,2229,0,63,0,0.09860093508721503,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,75,12,10,97,6204,0.011557783429867406,2229,0,63,0,0.09860093508721503,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,75,12,10,97,6204,0.011557783429867406,2229,0,63,0,0.09860093508721503,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,75,12,10,97,6204,0.011557783429867406,2229,0,63,0,0.09860093508721503,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,75,12,10,97,6204,0.011557783429867406,2229,0,63,0,0.09860093508721503,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,5,17,0,22,6204,0.011557783429867406,2229,0,-12,0,0.1196341918626353,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,5,17,0,22,6204,0.011557783429867406,2229,0,-12,0,0.1196341918626353,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,5,17,0,22,6204,0.011557783429867406,2229,0,-12,0,0.1196341918626353,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,5,17,0,22,6204,0.011557783429867406,2229,0,-12,0,0.1196341918626353,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,5,17,0,22,6204,0.011557783429867406,2229,0,-12,0,0.1196341918626353,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,5,17,0,22,6204,0.011557783429867406,2229,0,-12,0,0.1196341918626353,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,60,70,329,459,6204,0.011557783429867406,2229,0,-10,0,0.1518997502758672,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,37,21,10,68,6204,0.011557783429867406,2229,0,16,0,0.0391186129613833,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,37,21,10,68,6204,0.011557783429867406,2229,0,16,0,0.0391186129613833,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,37,21,10,68,6204,0.011557783429867406,2229,0,16,0,0.0391186129613833,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,37,21,10,68,6204,0.011557783429867406,2229,0,16,0,0.0391186129613833,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,37,21,10,68,6204,0.011557783429867406,2229,0,16,0,0.0391186129613833,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,37,21,10,68,6204,0.011557783429867406,2229,0,16,0,0.0391186129613833,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,37,21,10,68,6204,0.011557783429867406,2229,0,16,0,0.0391186129613833,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,4,0,0,4,6204,0.011557783429867406,2229,0,4,0,0.125,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,29,7,24,60,6204,0.011557783429867406,2229,0,22,0,0.1287083065736524,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
0,0.0,0,0,0,0,67253,4165,313438,0.0,160417,103,0.08349218740603068,1936,60,70,329,459,6204,0.011557783429867406,2229,0,-10,0,0.1518997502758672,0,487,0,159,429,0,1075,328,0.09430436071197398,203301,42884,
11,0.14285714285714285,4,19,-8,34,67253,4165,313438,0.06180237022718812,160417,103,0.08349218740603068,1936,334,47,62,443,6204,0.011557783429867406,2229,3,287,3,0.225632587197591,6,956,0,221,98,0,1275,735,0.18270907305630593,203301,42884,
11,0.14285714285714285,4,19,-8,34,67253,4165,313438,0.06180237022718812,160417,103,0.08349218740603068,1936,334,47,62,443,6204,0.011557783429867406,2229,3,287,3,0.225632587197591,6,956,0,221,98,0,1275,735,0.18270907305630593,203301,42884,
11,0.14285714285714285,4,19,-8,34,67253,4165,313438,0.06180237022718812,160417,103,0.08349218740603068,1936,334,47,62,443,6204,0.011557783429867406,2229,3,287,3,0.225632587197591,6,956,0,221,98,0,1275,735,0.18270907305630593,203301,42884,
11,0.0,4,19,-8,34,67253,4165,313438,0.06180237022718812,160417,103,0.08349218740603068,1936,181,4,0,185,6204,0.011557783429867406,2229,0,177,0,0.0832830337714984,0,956,0,221,98,0,1275,735,0.18270907305630593,203301,42884,
11,0.0,4,19,-8,34,67253,4165,313438,0.06180237022718812,160417,103,0.08349218740603068,1936,181,4,0,185,6204,0.011557783429867406,2229,0,177,0,0.0832830337714984,0,956,0,221,98,0,1275,735,0.18270907305630593,203301,42884,
11,0.0,4,19,-8,34,67253,4165,313438,0.06180237022718812,160417,103,0.08349218740603068,1936,181,4,0,185,6204,0.011557783429867406,2229,0,177,0,0.0832830337714984,0,956,0,221,98,0,1275,735,0.18270907305630593,203301,42884,
11,0.0,4,19,-8,34,67253,4165,313438,0.06180237022718812,160417,103,0.08349218740603068,1936,181,4,0,185,6204,0.011557783429867406,2229,0,177,0,0.0832830337714984,0,956,0,221,98,0,1275,735,0.18270907305630593,203301,42884,
572,0.0,44,188,384,804,67253,4165,313438,0.05254986085446554,160417,103,0.08349218740603068,1936,444,101,104,649,6204,0.011557783429867406,2229,0,343,0,0.20258276754123872,0,28706,0,9397,7301,0,45404,19309,0.1468469852654288,203301,42884,
572,0.0,44,188,384,804,67253,4165,313438,0.05254986085446554,160417,103,0.08349218740603068,1936,444,101,104,649,6204,0.011557783429867406,2229,0,343,0,0.20258276754123872,0,28706,0,9397,7301,0,45404,19309,0.1468469852654288,203301,42884,
572,0.0,44,188,384,804,67253,4165,313438,0.05254986085446554,160417,103,0.08349218740603068,1936,444,101,104,649,6204,0.011557783429867406,2229,0,343,0,0.20258276754123872,0,28706,0,9397,7301,0,45404,19309,0.1468469852654288,203301,42884,
572,0.0,44,188,384,804,67253,4165,313438,0.05254986085446554,160417,103,0.08349218740603068,1936,7,9,14,30,6204,0.011557783429867406,2229,0,-2,0,0.0484963220222303,0,28706,0,9397,7301,0,45404,19309,0.1468469852654288,203301,42884,
572,0.0,44,188,384,804,67253,4165,313438,0.05254986085446554,160417,103,0.08349218740603068,1936,171,4,0,175,6204,0.011557783429867406,2229,0,167,0,0.36381461675579324,0,28706,0,9397,7301,0,45404,19309,0.1468469852654288,203301,42884,
