F72,F54,F53,F55,F25,F26,
3644,java/sql,apache,java/sql/SQLException.java,1739,true,
3346,javax/sql/rowset,apache,javax/sql/rowset/BaseRowSet.java,1573,true,
3346,javax/sql/rowset,apache,javax/sql/rowset/BaseRowSet.java,1573,true,
8134,org/apache/derby/catalog,apache,org/apache/derby/catalog/GetProcedureColumns.java,3154,true,
8134,org/apache/derby/catalog,apache,org/apache/derby/catalog/GetProcedureColumns.java,3154,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1034,org/apache/derby/catalog,apache,org/apache/derby/catalog/SystemProcedures.java,23,true,
1288,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/AggregateAliasInfo.java,215,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/BaseTypeIdImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/DefaultInfoImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3154,true,
4132,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/OldRoutineType.java,1878,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RoutineAliasInfo.java,3154,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2091,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2091,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2091,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2091,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2091,true,
4740,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/RowMultiSetImpl.java,2091,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/BaseTypeIdImpl.java,3154,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1221,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1221,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1221,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1221,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1221,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1221,true,
2919,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/TypeDescriptorImpl.java,1221,true,
2927,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/UDTAliasInfo.java,1228,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/UserDefinedTypeIdImpl.java,3154,true,
8134,org/apache/derby/catalog/types,apache,org/apache/derby/catalog/types/BaseTypeIdImpl.java,3154,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientPooledConnection.java,2894,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientPooledConnection.java,2894,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientPooledConnection.java,2894,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientXid.java,2894,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientXid.java,2894,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientXid.java,2894,true,
7791,org/apache/derby/client,apache,org/apache/derby/client/ClientXid.java,2894,true,
6825,org/apache/derby/client/am,apache,org/apache/derby/client/am/Blob.java,2529,true,
6825,org/apache/derby/client/am,apache,org/apache/derby/client/am/Blob.java,2529,true,
6825,org/apache/derby/client/am,apache,org/apache/derby/client/am/Blob.java,2529,true,
5209,org/apache/derby/client/am,apache,org/apache/derby/client/am/BlobLocatorOutputStream.java,2165,true,
6515,org/apache/derby/client/am,apache,org/apache/derby/client/am/ByteArrayCombinerStream.java,2436,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/CallableStatement.java,2894,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/CallableStatement.java,2894,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/CallableStatement.java,2894,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/CallableStatement.java,2894,true,
1094,org/apache/derby/client/am,apache,org/apache/derby/client/am/CallableStatement42.java,51,true,
4868,org/apache/derby/client/am,apache,org/apache/derby/client/am/Clob.java,2117,true,
4868,org/apache/derby/client/am,apache,org/apache/derby/client/am/Clob.java,2117,true,
4868,org/apache/derby/client/am,apache,org/apache/derby/client/am/Clob.java,2117,true,
5191,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClobLocatorOutputStream.java,2158,true,
5146,org/apache/derby/client/am,apache,org/apache/derby/client/am/ClobLocatorWriter.java,2151,true,
1346,org/apache/derby/client/am,apache,org/apache/derby/client/am/ColumnMetaData.java,258,true,
1346,org/apache/derby/client/am,apache,org/apache/derby/client/am/ColumnMetaData.java,258,true,
1346,org/apache/derby/client/am,apache,org/apache/derby/client/am/ColumnMetaData.java,258,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/Configuration.java,2894,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/Configuration.java,2894,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/Configuration.java,2894,true,
7791,org/apache/derby/client/am,apache,org/apache/derby/client/am/Configuration.java,2894,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6913,org/apache/derby/client/am,apache,org/apache/derby/client/am/Connection.java,2544,true,
6726,org/apache/derby/client/am,apache,org/apache/derby/client/am/CrossConverters.java,2497,true,
6726,org/apache/derby/client/am,apache,org/apache/derby/client/am/CrossConverters.java,2497,true,
6726,org/apache/derby/client/am,apache,org/apache/derby/client/am/CrossConverters.java,2497,true,
6726,org/apache/derby/client/am,apache,org/apache/derby/client/am/CrossConverters.java,2497,true,
5209,org/apache/derby/client/am,apache,org/apache/derby/client/am/Cursor.java,2165,true,
4074,org/apache/derby/client/am,apache,org/apache/derby/client/am/DatabaseMetaData.java,1866,true,
4074,org/apache/derby/client/am,apache,org/apache/derby/client/am/DatabaseMetaData.java,1866,true,
3085,org/apache/derby/client/am,apache,org/apache/derby/client/am/EncryptionManager.java,1370,true,
3085,org/apache/derby/client/am,apache,org/apache/derby/client/am/EncryptionManager.java,1370,true,
